order_id,customer_id,city,gender,age_group,channel,is_subscriber,order_date,product_name,category,unit_price,quantity,revenue,discount_pct,returned
ORD007532,CUST02336,Bangalore,Male,31-35,Referral,No,2023-04-07,Protein Bar - Coffee,Nutrition,180,1,180,5,No
ORD005382,CUST02630,Bangalore,Male,31-35,Organic Search,No,2023-04-07,Vitamin C Serum,Skincare,599,2,1198,0,No
ORD006567,CUST00610,Delhi,Female,25-30,Google Ad,Yes,2023-04-08,Protein Bar - Dark Chocolate,Nutrition,180,2,360,5,No
ORD004082,CUST01853,Pune,Other,18-24,Google Ad,No,2023-04-08,Sanitary Pads - Heavy Flow,Wellness,249,2,498,0,No
ORD000129,CUST01868,Delhi,Male,31-35,Referral,Yes,2023-04-08,Dog Food - Chicken 1kg,Pet Care,599,1,599,10,No
ORD002011,CUST01626,Mumbai,Male,18-24,Google Ad,Yes,2023-04-08,Dog Food - Chicken 1kg,Pet Care,599,1,599,0,No
ORD000602,CUST02166,Bangalore,Female,25-30,Instagram Ad,No,2023-04-08,Dog Food - Chicken 1kg,Pet Care,599,2,1198,10,No
ORD007810,CUST01878,Ahmedabad,Female,31-35,Referral,No,2023-04-08,Face Wash - Charcoal,Skincare,299,2,598,0,No
ORD000389,CUST00479,Delhi,Female,45+,Google Ad,No,2023-04-08,Cat Treats - Tuna,Pet Care,249,1,249,5,No
ORD007487,CUST00097,Chennai,Female,31-35,Instagram Ad,Yes,2023-04-08,Protein Bar - Dark Chocolate,Nutrition,180,3,540,0,No
ORD000793,CUST00472,Bangalore,Male,18-24,Instagram Ad,Yes,2023-04-09,Peanut Butter - Crunchy,Nutrition,349,2,698,0,No
ORD001318,CUST00039,Bangalore,Male,18-24,Influencer,Yes,2023-04-09,Protein Bar - Dark Chocolate,Nutrition,180,1,180,15,No
ORD007480,CUST01371,Delhi,Other,31-35,Google Ad,No,2023-04-09,Sanitary Pads - Regular,Wellness,199,1,199,0,No
ORD000108,CUST01025,Mumbai,Other,18-24,Instagram Ad,Yes,2023-04-09,Protein Bar - Dark Chocolate,Nutrition,180,2,360,5,No
ORD006866,CUST01372,Lucknow,Male,31-35,Instagram Ad,No,2023-04-09,Peanut Butter - Crunchy,Nutrition,349,2,698,15,Yes
ORD004423,CUST02059,Pune,Female,31-35,Instagram Ad,No,2023-04-09,Peanut Butter - Crunchy,Nutrition,349,1,349,15,No
ORD006070,CUST01143,Kolkata,Male,18-24,Google Ad,No,2023-04-09,Cat Treats - Tuna,Pet Care,249,1,249,0,No
ORD003126,CUST00615,Pune,Other,25-30,Google Ad,No,2023-04-09,Protein Bar - Peanut Butter,Nutrition,180,2,360,15,No
ORD003577,CUST02688,Mumbai,Other,25-30,Google Ad,No,2023-04-09,Cat Treats - Tuna,Pet Care,249,2,498,0,No
ORD003082,CUST00780,Mumbai,Female,31-35,Instagram Ad,Yes,2023-04-09,Face Wash - Charcoal,Skincare,299,1,299,5,No
ORD003212,CUST01540,Hyderabad,Female,31-35,Instagram Ad,No,2023-04-09,Dog Food - Chicken 1kg,Pet Care,599,3,1797,10,No
ORD004769,CUST01916,Pune,Other,18-24,Referral,No,2023-04-09,Protein Bar - Peanut Butter,Nutrition,180,2,360,10,No
ORD006040,CUST00728,Delhi,Other,25-30,Instagram Ad,Yes,2023-04-09,Peanut Butter - Crunchy,Nutrition,349,2,698,5,No
ORD005952,CUST02652,Mumbai,Male,25-30,Organic Search,No,2023-04-10,Dog Food - Chicken 1kg,Pet Care,599,1,599,0,No
ORD006376,CUST02869,Bangalore,Male,45+,Organic Search,Yes,2023-04-10,Muesli - No Added Sugar,Nutrition,299,2,598,10,No
ORD002425,CUST01319,Chennai,Other,25-30,Google Ad,Yes,2023-04-10,Vitamin C Serum,Skincare,599,1,599,5,No
ORD005349,CUST00299,Pune,Male,25-30,Instagram Ad,No,2023-04-10,Cat Treats - Tuna,Pet Care,249,1,249,0,No
ORD000821,CUST01844,Pune,Other,18-24,Instagram Ad,Yes,2023-04-10,Cat Treats - Tuna,Pet Care,249,2,498,10,No
ORD000802,CUST02365,Kolkata,Female,25-30,Organic Search,No,2023-04-10,Peanut Butter - Crunchy,Nutrition,349,1,349,0,No
ORD002734,CUST02130,Ahmedabad,Other,45+,Google Ad,No,2023-04-10,Muesli - No Added Sugar,Nutrition,299,3,897,15,No
ORD007036,CUST02748,Hyderabad,Other,36-45,Organic Search,No,2023-04-10,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No
ORD006996,CUST01532,Chennai,Male,31-35,Google Ad,No,2023-04-10,Face Wash - Charcoal,Skincare,299,1,299,5,No
ORD004070,CUST02829,Jaipur,Other,25-30,Influencer,No,2023-04-10,Cat Treats - Tuna,Pet Care,249,1,249,0,No
ORD001170,CUST00340,Bangalore,Female,36-45,Instagram Ad,No,2023-04-10,Protein Bar - Dark Chocolate,Nutrition,180,2,360,5,No
ORD000972,CUST01664,Mumbai,Other,25-30,Instagram Ad,No,2023-04-10,Muesli - No Added Sugar,Nutrition,299,1,299,0,No
ORD002371,CUST01654,Mumbai,Other,18-24,Instagram Ad,No,2023-04-11,Protein Bar - Coffee,Nutrition,180,1,180,0,No
ORD003276,CUST00408,Bangalore,Other,18-24,Referral,No,2023-04-11,Dog Food - Chicken 1kg,Pet Care,599,1,599,10,No
ORD000881,CUST00525,Pune,Other,25-30,Referral,No,2023-04-11,Cat Treats - Tuna,Pet Care,249,2,498,5,No
ORD000059,CUST02851,Bangalore,Male,18-24,Referral,No,2023-04-11,Vitamin C Serum,Skincare,599,2,1198,0,No
ORD007061,CUST01243,Bangalore,Female,45+,Google Ad,No,2023-04-11,Cat Treats - Tuna,Pet Care,249,3,747,0,No
ORD002615,CUST00474,Mumbai,Male,31-35,Google Ad,No,2023-04-11,Muesli - No Added Sugar,Nutrition,299,2,598,10,No
ORD000152,CUST02071,Lucknow,Male,25-30,Referral,No,2023-04-11,Protein Bar - Peanut Butter,Nutrition,180,1,180,0,No
ORD001534,CUST02551,Mumbai,Female,25-30,Instagram Ad,No,2023-04-11,Dog Food - Chicken 1kg,Pet Care,599,1,599,0,No
ORD003831,CUST01627,Chennai,Male,18-24,Referral,No,2023-04-11,Vitamin C Serum,Skincare,599,1,599,0,No
ORD002628,CUST02786,Jaipur,Male,31-35,Instagram Ad,No,2023-04-11,Moisturiser SPF 50,Skincare,499,3,1497,0,No
ORD004252,CUST01706,Bangalore,Other,25-30,Influencer,No,2023-04-11,Peanut Butter - Crunchy,Nutrition,349,1,349,0,No
ORD007186,CUST00104,Pune,Female,45+,Organic Search,No,2023-04-12,Cat Treats - Tuna,Pet Care,249,1,249,0,No
ORD003204,CUST01588,Hyderabad,Other,25-30,Instagram Ad,No,2023-04-12,Protein Bar - Peanut Butter,Nutrition,180,1,180,0,No
ORD005507,CUST01312,Pune,Female,31-35,Referral,No,2023-04-12,Dog Food - Chicken 1kg,Pet Care,599,3,1797,5,No
ORD000423,CUST02213,Mumbai,Male,25-30,Influencer,No,2023-04-12,Protein Bar - Peanut Butter,Nutrition,180,1,180,0,No
ORD004894,CUST00150,Mumbai,Other,31-35,Instagram Ad,Yes,2023-04-12,Dog Food - Chicken 1kg,Pet Care,599,3,1797,0,No
ORD004805,CUST02435,Mumbai,Other,31-35,Instagram Ad,No,2023-04-12,Protein Bar - Coffee,Nutrition,180,2,360,15,No
ORD004843,CUST02612,Hyderabad,Other,18-24,Google Ad,No,2023-04-12,Sanitary Pads - Regular,Wellness,199,1,199,0,No
ORD003145,CUST02584,Hyderabad,Other,18-24,Instagram Ad,No,2023-04-12,Protein Bar - Peanut Butter,Nutrition,180,1,180,0,No
ORD003745,CUST02876,Kolkata,Female,25-30,Organic Search,No,2023-04-12,Vitamin C Serum,Skincare,599,1,599,0,No
ORD007424,CUST00612,Delhi,Female,25-30,Instagram Ad,Yes,2023-04-13,Moisturiser SPF 50,Skincare,499,1,499,5,No
ORD005178,CUST02030,Delhi,Male,31-35,Instagram Ad,No,2023-04-13,Dog Food - Chicken 1kg,Pet Care,599,3,1797,5,No
ORD004636,CUST02505,Delhi,Male,18-24,Instagram Ad,No,2023-04-13,Sanitary Pads - Heavy Flow,Wellness,249,2,498,10,No
ORD005994,CUST00556,Bangalore,Other,31-35,Instagram Ad,Yes,2023-04-13,Cat Treats - Tuna,Pet Care,249,2,498,0,No
ORD006817,CUST00754,Delhi,Female,25-30,Organic Search,No,2023-04-13,Cat Treats - Tuna,Pet Care,249,1,249,0,No
ORD004660,CUST01890,Bangalore,Other,18-24,Google Ad,No,2023-04-13,Sanitary Pads - Regular,Wellness,199,1,199,10,No
ORD001389,CUST00505,Ahmedabad,Female,25-30,Instagram Ad,No,2023-04-13,Peanut Butter - Crunchy,Nutrition,349,2,698,5,No
ORD005513,CUST01834,Bangalore,Other,36-45,Google Ad,Yes,2023-04-13,Shampoo - Anti Dandruff,Haircare,349,2,698,15,No
ORD000858,CUST00482,Mumbai,Male,31-35,Organic Search,No,2023-04-13,Dog Food - Chicken 1kg,Pet Care,599,1,599,10,No
ORD001569,CUST00376,Bangalore,Other,25-30,Instagram Ad,No,2023-04-13,Protein Bar - Coffee,Nutrition,180,1,180,10,No
ORD006430,CUST01438,Hyderabad,Male,45+,Instagram Ad,No,2023-04-13,Moisturiser SPF 50,Skincare,499,1,499,0,No
ORD005061,CUST01087,Delhi,Other,25-30,Referral,No,2023-04-14,Dog Food - Chicken 1kg,Pet Care,599,1,599,5,No
ORD006091,CUST02408,Delhi,Other,18-24,Instagram Ad,No,2023-04-14,Muesli - No Added Sugar,Nutrition,299,1,299,0,No
ORD004975,CUST02515,Chennai,Other,25-30,Google Ad,No,2023-04-14,Protein Bar - Peanut Butter,Nutrition,180,3,540,0,No
ORD000860,CUST02189,Mumbai,Male,18-24,Influencer,No,2023-04-14,Sanitary Pads - Heavy Flow,Wellness,249,1,249,10,No
ORD001955,CUST02659,Delhi,Other,18-24,Google Ad,No,2023-04-14,Protein Bar - Dark Chocolate,Nutrition,180,2,360,0,No
ORD006901,CUST02665,Bangalore,Female,25-30,Google Ad,No,2023-04-14,Sanitary Pads - Regular,Wellness,199,1,199,0,No
ORD005798,CUST01880,Delhi,Male,25-30,Referral,Yes,2023-04-14,Shampoo - Anti Dandruff,Haircare,349,2,698,10,No
ORD000786,CUST00779,Mumbai,Male,31-35,Instagram Ad,No,2023-04-14,Protein Bar - Peanut Butter,Nutrition,180,2,360,10,No
ORD006345,CUST01125,Mumbai,Male,25-30,Instagram Ad,No,2023-04-14,Sanitary Pads - Regular,Wellness,199,2,398,5,No
ORD004617,CUST02108,Mumbai,Male,25-30,Instagram Ad,No,2023-04-14,Sanitary Pads - Heavy Flow,Wellness,249,2,498,0,No
ORD003951,CUST01328,Ahmedabad,Female,36-45,Instagram Ad,No,2023-04-14,Cat Treats - Tuna,Pet Care,249,1,249,0,No
ORD006962,CUST02278,Hyderabad,Other,18-24,Influencer,No,2023-04-14,Sanitary Pads - Heavy Flow,Wellness,249,1,249,0,No
ORD001082,CUST01127,Delhi,Other,25-30,Organic Search,Yes,2023-04-14,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No
ORD000767,CUST00686,Delhi,Male,25-30,Instagram Ad,Yes,2023-04-14,Moisturiser SPF 50,Skincare,499,1,499,10,No
ORD001685,CUST02352,Bangalore,Other,18-24,Instagram Ad,No,2023-04-14,Dog Food - Chicken 1kg,Pet Care,599,1,599,0,No
ORD007387,CUST00351,Mumbai,Other,18-24,Instagram Ad,No,2023-04-14,Protein Bar - Coffee,Nutrition,180,2,360,10,No
ORD005588,CUST00193,Chennai,Other,25-30,Instagram Ad,No,2023-04-14,Moisturiser SPF 50,Skincare,499,2,998,0,No
ORD001832,CUST01155,Kolkata,Other,31-35,Instagram Ad,No,2023-04-15,Protein Bar - Coffee,Nutrition,180,2,360,0,No
ORD000639,CUST02892,Delhi,Male,31-35,Instagram Ad,No,2023-04-15,Vitamin C Serum,Skincare,599,3,1797,5,No
ORD000367,CUST00632,Delhi,Male,31-35,Instagram Ad,No,2023-04-15,Moisturiser SPF 50,Skincare,499,2,998,5,No
ORD005765,CUST01766,Bangalore,Male,36-45,Organic Search,No,2023-04-15,Cat Treats - Tuna,Pet Care,249,1,249,5,No
ORD003089,CUST01198,Delhi,Female,25-30,Instagram Ad,No,2023-04-15,Protein Bar - Coffee,Nutrition,180,2,360,5,No
ORD003736,CUST00790,Mumbai,Female,36-45,Referral,No,2023-04-15,Dog Food - Chicken 1kg,Pet Care,599,2,1198,15,No
ORD004447,CUST01075,Mumbai,Male,18-24,Google Ad,No,2023-04-15,Vitamin C Serum,Skincare,599,1,599,0,No
ORD000454,CUST02233,Lucknow,Male,18-24,Google Ad,Yes,2023-04-15,Sanitary Pads - Regular,Wellness,199,1,199,0,No
ORD001245,CUST00156,Mumbai,Other,18-24,Google Ad,No,2023-04-15,Vitamin C Serum,Skincare,599,2,1198,5,No
ORD000939,CUST02738,Lucknow,Male,18-24,Instagram Ad,No,2023-04-15,Dog Food - Chicken 1kg,Pet Care,599,1,599,10,No
ORD002397,CUST00421,Lucknow,Female,25-30,Organic Search,No,2023-04-15,Shampoo - Anti Dandruff,Haircare,349,1,349,15,No
ORD000308,CUST01664,Mumbai,Other,25-30,Instagram Ad,No,2023-04-15,Dog Food - Chicken 1kg,Pet Care,599,1,599,0,No
ORD001153,CUST02024,Lucknow,Male,25-30,Google Ad,No,2023-04-16,Protein Bar - Peanut Butter,Nutrition,180,1,180,5,No
ORD005667,CUST02960,Chennai,Other,25-30,Instagram Ad,Yes,2023-04-16,Peanut Butter - Crunchy,Nutrition,349,1,349,0,No
ORD005030,CUST01552,Jaipur,Other,18-24,Instagram Ad,No,2023-04-16,Sanitary Pads - Heavy Flow,Wellness,249,1,249,0,No
ORD006648,CUST01608,Pune,Other,18-24,Organic Search,No,2023-04-16,Protein Bar - Coffee,Nutrition,180,1,180,5,No
ORD005629,CUST02044,Delhi,Male,25-30,Organic Search,No,2023-04-16,Moisturiser SPF 50,Skincare,499,1,499,5,No
ORD000550,CUST01464,Kolkata,Male,36-45,Google Ad,No,2023-04-16,Muesli - No Added Sugar,Nutrition,299,1,299,5,No
ORD005580,CUST00681,Chennai,Other,36-45,Referral,No,2023-04-16,Dog Food - Chicken 1kg,Pet Care,599,2,1198,5,No
ORD001760,CUST00587,Hyderabad,Female,36-45,Organic Search,No,2023-04-16,Moisturiser SPF 50,Skincare,499,2,998,0,No
ORD005201,CUST01709,Ahmedabad,Other,25-30,Influencer,Yes,2023-04-16,Muesli - No Added Sugar,Nutrition,299,1,299,0,No
ORD007258,CUST00960,Mumbai,Female,36-45,Influencer,No,2023-04-16,Vitamin C Serum,Skincare,599,1,599,5,No
ORD001452,CUST00885,Delhi,Male,18-24,Organic Search,Yes,2023-04-16,Face Wash - Charcoal,Skincare,299,2,598,0,No
ORD001022,CUST02550,Chennai,Male,31-35,Instagram Ad,Yes,2023-04-16,Protein Bar - Coffee,Nutrition,180,1,180,5,No
ORD005508,CUST02262,Mumbai,Female,25-30,Google Ad,No,2023-04-17,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No
ORD002629,CUST02309,Bangalore,Other,36-45,Organic Search,No,2023-04-17,Shampoo - Anti Dandruff,Haircare,349,3,1047,0,No
ORD007985,CUST02721,Mumbai,Female,25-30,Google Ad,No,2023-04-17,Protein Bar - Coffee,Nutrition,180,1,180,15,No
ORD005226,CUST00511,Pune,Female,36-45,Google Ad,Yes,2023-04-17,Face Wash - Charcoal,Skincare,299,2,598,15,No
ORD005511,CUST00614,Delhi,Other,25-30,Organic Search,Yes,2023-04-17,Moisturiser SPF 50,Skincare,499,3,1497,10,No
ORD000748,CUST00650,Bangalore,Female,18-24,Instagram Ad,Yes,2023-04-17,Dog Food - Chicken 1kg,Pet Care,599,1,599,10,Yes
ORD007703,CUST00075,Mumbai,Female,31-35,Organic Search,Yes,2023-04-17,Moisturiser SPF 50,Skincare,499,2,998,15,No
ORD005974,CUST00711,Chennai,Female,25-30,Influencer,No,2023-04-17,Peanut Butter - Crunchy,Nutrition,349,1,349,0,No
ORD005324,CUST01777,Mumbai,Female,18-24,Instagram Ad,Yes,2023-04-17,Protein Bar - Dark Chocolate,Nutrition,180,1,180,10,No
ORD002801,CUST02757,Pune,Female,25-30,Instagram Ad,No,2023-04-17,Protein Bar - Peanut Butter,Nutrition,180,1,180,0,No
ORD006721,CUST02034,Delhi,Other,45+,Organic Search,Yes,2023-04-17,Sanitary Pads - Heavy Flow,Wellness,249,2,498,0,No
ORD001968,CUST00795,Kolkata,Female,31-35,Referral,No,2023-04-17,Moisturiser SPF 50,Skincare,499,2,998,0,No
ORD001108,CUST01404,Delhi,Male,36-45,Google Ad,No,2023-04-17,Protein Bar - Coffee,Nutrition,180,2,360,5,No
ORD004310,CUST02887,Bangalore,Female,25-30,Google Ad,No,2023-04-17,Protein Bar - Coffee,Nutrition,180,1,180,15,No
ORD006180,CUST01786,Mumbai,Male,36-45,Referral,No,2023-04-17,Shampoo - Anti Dandruff,Haircare,349,1,349,10,No
ORD005748,CUST00200,Pune,Female,36-45,Organic Search,No,2023-04-18,Vitamin C Serum,Skincare,599,2,1198,5,No
ORD003738,CUST02381,Pune,Other,25-30,Influencer,No,2023-04-18,Shampoo - Anti Dandruff,Haircare,349,2,698,0,No
ORD000272,CUST00500,Mumbai,Other,45+,Instagram Ad,No,2023-04-18,Vitamin C Serum,Skincare,599,1,599,5,No
ORD003176,CUST00740,Kolkata,Other,31-35,Instagram Ad,No,2023-04-18,Cat Treats - Tuna,Pet Care,249,1,249,5,Yes
ORD006812,CUST02633,Mumbai,Male,36-45,Organic Search,No,2023-04-18,Sanitary Pads - Regular,Wellness,199,1,199,0,No
ORD001062,CUST02329,Delhi,Male,31-35,Google Ad,Yes,2023-04-18,Moisturiser SPF 50,Skincare,499,3,1497,0,No
ORD004370,CUST01717,Delhi,Male,25-30,Google Ad,Yes,2023-04-18,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No
ORD004434,CUST02530,Pune,Female,18-24,Instagram Ad,No,2023-04-19,Peanut Butter - Crunchy,Nutrition,349,1,349,0,No
ORD006041,CUST01301,Lucknow,Male,25-30,Organic Search,No,2023-04-19,Cat Treats - Tuna,Pet Care,249,1,249,0,No
ORD001065,CUST01077,Mumbai,Male,36-45,Google Ad,No,2023-04-19,Protein Bar - Dark Chocolate,Nutrition,180,1,180,10,No
ORD007047,CUST02135,Kolkata,Female,18-24,Google Ad,No,2023-04-19,Cat Treats - Tuna,Pet Care,249,2,498,5,No
ORD001963,CUST01807,Lucknow,Male,36-45,Referral,Yes,2023-04-19,Moisturiser SPF 50,Skincare,499,2,998,0,Yes
ORD005278,CUST00190,Bangalore,Other,31-35,Influencer,No,2023-04-19,Sanitary Pads - Regular,Wellness,199,1,199,15,No
ORD005187,CUST02968,Pune,Male,31-35,Influencer,No,2023-04-19,Sanitary Pads - Heavy Flow,Wellness,249,2,498,0,No
ORD002410,CUST00720,Mumbai,Male,25-30,Organic Search,Yes,2023-04-19,Protein Bar - Peanut Butter,Nutrition,180,3,540,0,No
ORD006397,CUST01074,Ahmedabad,Other,25-30,Google Ad,No,2023-04-19,Sanitary Pads - Heavy Flow,Wellness,249,1,249,0,No
ORD005755,CUST02192,Chennai,Other,18-24,Referral,Yes,2023-04-19,Shampoo - Anti Dandruff,Haircare,349,2,698,10,No
ORD006291,CUST00847,Kolkata,Male,18-24,Instagram Ad,No,2023-04-19,Protein Bar - Peanut Butter,Nutrition,180,1,180,0,No
ORD003544,CUST02270,Chennai,Other,31-35,Organic Search,Yes,2023-04-19,Dog Food - Chicken 1kg,Pet Care,599,1,599,5,No
ORD002737,CUST01786,Mumbai,Male,36-45,Referral,No,2023-04-19,Protein Bar - Dark Chocolate,Nutrition,180,2,360,0,No
ORD001348,CUST02075,Pune,Female,31-35,Instagram Ad,No,2023-04-19,Shampoo - Anti Dandruff,Haircare,349,1,349,10,No
ORD002667,CUST00486,Delhi,Female,18-24,Referral,No,2023-04-19,Cat Treats - Tuna,Pet Care,249,1,249,0,No
ORD001932,CUST00421,Lucknow,Female,25-30,Organic Search,No,2023-04-20,Peanut Butter - Crunchy,Nutrition,349,1,349,5,No
ORD001619,CUST00544,Kolkata,Male,18-24,Instagram Ad,No,2023-04-20,Shampoo - Anti Dandruff,Haircare,349,1,349,0,No
ORD001660,CUST02890,Chennai,Other,36-45,Instagram Ad,No,2023-04-20,Sanitary Pads - Heavy Flow,Wellness,249,2,498,5,No
ORD001233,CUST00013,Mumbai,Other,25-30,Influencer,No,2023-04-20,Shampoo - Anti Dandruff,Haircare,349,1,349,0,No
ORD002702,CUST02427,Mumbai,Other,25-30,Instagram Ad,No,2023-04-20,Moisturiser SPF 50,Skincare,499,1,499,0,No
ORD005329,CUST00361,Mumbai,Other,45+,Organic Search,No,2023-04-20,Shampoo - Anti Dandruff,Haircare,349,3,1047,10,No
ORD004715,CUST00441,Kolkata,Other,25-30,Instagram Ad,No,2023-04-20,Peanut Butter - Crunchy,Nutrition,349,3,1047,0,No
ORD003369,CUST00630,Bangalore,Other,18-24,Organic Search,No,2023-04-20,Protein Bar - Coffee,Nutrition,180,2,360,5,No
ORD001887,CUST00940,Delhi,Other,18-24,Google Ad,No,2023-04-20,Shampoo - Anti Dandruff,Haircare,349,1,349,10,No
ORD005999,CUST01592,Pune,Male,25-30,Google Ad,Yes,2023-04-20,Sanitary Pads - Heavy Flow,Wellness,249,1,249,10,No
ORD002445,CUST00089,Mumbai,Other,31-35,Instagram Ad,No,2023-04-20,Sanitary Pads - Regular,Wellness,199,2,398,15,No
ORD000207,CUST00748,Kolkata,Other,31-35,Instagram Ad,No,2023-04-20,Vitamin C Serum,Skincare,599,2,1198,0,No
ORD005421,CUST00402,Bangalore,Female,18-24,Instagram Ad,No,2023-04-21,Protein Bar - Coffee,Nutrition,180,1,180,0,No
ORD004427,CUST01808,Bangalore,Female,36-45,Instagram Ad,No,2023-04-21,Shampoo - Anti Dandruff,Haircare,349,2,698,15,No
ORD006056,CUST01292,Lucknow,Female,18-24,Instagram Ad,Yes,2023-04-21,Face Wash - Charcoal,Skincare,299,1,299,0,No
ORD003607,CUST01251,Bangalore,Male,25-30,Referral,No,2023-04-21,Shampoo - Anti Dandruff,Haircare,349,2,698,15,No
ORD006558,CUST02110,Mumbai,Other,25-30,Organic Search,No,2023-04-21,Sanitary Pads - Regular,Wellness,199,1,199,0,No
ORD004075,CUST02541,Pune,Other,25-30,Google Ad,No,2023-04-21,Peanut Butter - Crunchy,Nutrition,349,1,349,0,No
ORD001046,CUST02233,Lucknow,Male,18-24,Google Ad,Yes,2023-04-21,Cat Treats - Tuna,Pet Care,249,1,249,0,No
ORD000945,CUST01152,Ahmedabad,Female,31-35,Referral,Yes,2023-04-21,Cat Treats - Tuna,Pet Care,249,1,249,0,No
ORD004110,CUST02736,Hyderabad,Male,31-35,Instagram Ad,No,2023-04-21,Peanut Butter - Crunchy,Nutrition,349,1,349,0,No
ORD000760,CUST02026,Lucknow,Male,31-35,Google Ad,Yes,2023-04-21,Muesli - No Added Sugar,Nutrition,299,1,299,0,No
ORD005863,CUST01846,Mumbai,Female,25-30,Influencer,No,2023-04-21,Cat Treats - Tuna,Pet Care,249,3,747,5,No
ORD002100,CUST01248,Chennai,Male,31-35,Influencer,No,2023-04-21,Face Wash - Charcoal,Skincare,299,1,299,15,No
ORD007832,CUST00849,Delhi,Male,36-45,Influencer,No,2023-04-21,Muesli - No Added Sugar,Nutrition,299,1,299,5,No
ORD007635,CUST01677,Chennai,Female,25-30,Influencer,No,2023-04-21,Dog Food - Chicken 1kg,Pet Care,599,3,1797,0,No
ORD007253,CUST01067,Bangalore,Other,31-35,Organic Search,Yes,2023-04-22,Sanitary Pads - Heavy Flow,Wellness,249,3,747,10,No
ORD004306,CUST01372,Lucknow,Male,31-35,Instagram Ad,No,2023-04-22,Vitamin C Serum,Skincare,599,3,1797,0,No
ORD007944,CUST02996,Mumbai,Other,18-24,Google Ad,Yes,2023-04-22,Vitamin C Serum,Skincare,599,1,599,5,No
ORD000250,CUST02628,Delhi,Male,31-35,Instagram Ad,No,2023-04-22,Protein Bar - Dark Chocolate,Nutrition,180,2,360,0,No
ORD002193,CUST00941,Hyderabad,Other,18-24,Google Ad,No,2023-04-22,Shampoo - Anti Dandruff,Haircare,349,1,349,0,No
ORD004608,CUST00486,Delhi,Female,18-24,Referral,No,2023-04-22,Dog Food - Chicken 1kg,Pet Care,599,3,1797,0,No
ORD002290,CUST01971,Bangalore,Other,18-24,Google Ad,No,2023-04-22,Protein Bar - Peanut Butter,Nutrition,180,2,360,10,No
ORD002471,CUST01850,Ahmedabad,Other,18-24,Organic Search,Yes,2023-04-22,Dog Food - Chicken 1kg,Pet Care,599,1,599,10,No
ORD006217,CUST00416,Bangalore,Male,31-35,Influencer,No,2023-04-22,Sanitary Pads - Heavy Flow,Wellness,249,1,249,15,No
ORD001511,CUST00335,Hyderabad,Female,18-24,Instagram Ad,Yes,2023-04-22,Protein Bar - Coffee,Nutrition,180,3,540,15,No
ORD002268,CUST00427,Mumbai,Male,25-30,Organic Search,Yes,2023-04-22,Protein Bar - Peanut Butter,Nutrition,180,1,180,0,No
ORD006272,CUST02610,Bangalore,Male,25-30,Google Ad,No,2023-04-22,Face Wash - Charcoal,Skincare,299,2,598,0,No
ORD007937,CUST00771,Kolkata,Male,31-35,Instagram Ad,No,2023-04-22,Muesli - No Added Sugar,Nutrition,299,3,897,5,No
ORD003235,CUST00477,Mumbai,Female,31-35,Influencer,No,2023-04-23,Vitamin C Serum,Skincare,599,2,1198,5,No
ORD005009,CUST01586,Pune,Female,18-24,Organic Search,No,2023-04-23,Protein Bar - Coffee,Nutrition,180,2,360,0,No
ORD003859,CUST02729,Ahmedabad,Male,18-24,Referral,Yes,2023-04-23,Moisturiser SPF 50,Skincare,499,1,499,15,No
ORD005878,CUST01094,Delhi,Other,18-24,Google Ad,No,2023-04-23,Muesli - No Added Sugar,Nutrition,299,1,299,5,No
ORD005767,CUST00286,Delhi,Male,36-45,Organic Search,No,2023-04-23,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No
ORD005265,CUST02643,Pune,Female,36-45,Organic Search,No,2023-04-23,Protein Bar - Coffee,Nutrition,180,3,540,10,No
ORD002812,CUST01627,Chennai,Male,18-24,Referral,No,2023-04-23,Sanitary Pads - Heavy Flow,Wellness,249,2,498,15,No
ORD005180,CUST02019,Hyderabad,Male,31-35,Referral,Yes,2023-04-23,Protein Bar - Peanut Butter,Nutrition,180,1,180,5,No
ORD003808,CUST00517,Chennai,Male,18-24,Instagram Ad,No,2023-04-24,Shampoo - Anti Dandruff,Haircare,349,2,698,10,No
ORD001927,CUST00013,Mumbai,Other,25-30,Influencer,No,2023-04-24,Face Wash - Charcoal,Skincare,299,1,299,0,No
ORD005295,CUST02185,Mumbai,Female,25-30,Instagram Ad,No,2023-04-24,Muesli - No Added Sugar,Nutrition,299,2,598,0,No
