customer_id,first_purchase,last_purchase,total_orders,total_revenue,avg_order_value,cohort_month,city,channel,is_subscriber
CUST00984,2023-03-18,2023-07-10,2,1378,689.0,2023-03,Delhi,Instagram Ad,No
CUST00985,2023-02-24,2024-02-12,4,2276,569.0,2023-02,Mumbai,Instagram Ad,No
CUST00986,2024-03-29,2024-12-20,2,948,474.0,2024-03,Ahmedabad,Instagram Ad,No
CUST00987,2024-11-15,2024-11-15,1,1198,1198.0,2024-11,Mumbai,Organic Search,No
CUST00988,2023-01-26,2024-07-18,6,1885,314.1666666666667,2023-01,Delhi,Instagram Ad,No
CUST00989,2023-06-10,2024-01-29,2,1497,748.5,2023-06,Mumbai,Instagram Ad,No
CUST00990,2023-03-02,2024-05-22,3,2296,765.3333333333334,2023-03,Bangalore,Instagram Ad,Yes
CUST00992,2024-02-14,2024-05-17,2,2396,1198.0,2024-02,Chennai,Instagram Ad,Yes
CUST00993,2023-05-06,2024-05-07,3,2096,698.6666666666666,2023-05,Delhi,Influencer,No
CUST00994,2023-01-30,2024-03-29,3,1457,485.6666666666667,2023-01,Hyderabad,Instagram Ad,No
CUST00995,2023-05-31,2023-12-17,2,848,424.0,2023-05,Bangalore,Instagram Ad,No
CUST00996,2023-02-25,2024-02-03,5,2274,454.8,2023-02,Chennai,Instagram Ad,Yes
CUST00997,2023-05-26,2024-04-06,3,1925,641.6666666666666,2023-05,Ahmedabad,Instagram Ad,No
CUST00998,2023-02-16,2024-03-05,2,1227,613.5,2023-02,Kolkata,Instagram Ad,Yes
CUST00999,2023-10-02,2024-04-05,2,429,214.5,2023-10,Mumbai,Google Ad,No
CUST01000,2024-06-10,2024-06-10,1,249,249.0,2024-06,Delhi,Google Ad,Yes
CUST01001,2023-03-20,2024-08-10,3,1046,348.6666666666667,2023-03,Chennai,Referral,Yes
CUST01002,2024-06-22,2024-06-22,1,249,249.0,2024-06,Delhi,Google Ad,No
CUST01003,2024-01-28,2024-01-28,1,360,360.0,2024-01,Mumbai,Instagram Ad,No
CUST01004,2023-02-10,2023-10-29,4,1598,399.5,2023-02,Mumbai,Organic Search,No
CUST01005,2023-05-27,2023-05-27,1,897,897.0,2023-05,Ahmedabad,Instagram Ad,Yes
CUST01006,2024-11-16,2024-11-16,1,1198,1198.0,2024-11,Delhi,Organic Search,No
CUST01007,2023-03-04,2024-09-10,3,877,292.3333333333333,2023-03,Chennai,Google Ad,Yes
CUST01009,2023-04-03,2023-04-03,1,180,180.0,2023-04,Lucknow,Instagram Ad,No
CUST01010,2023-12-04,2024-07-08,3,1487,495.6666666666667,2023-12,Chennai,Organic Search,No
CUST01011,2023-08-15,2023-08-15,1,249,249.0,2023-08,Delhi,Google Ad,No
CUST01012,2023-03-24,2023-03-24,1,598,598.0,2023-03,Bangalore,Instagram Ad,No
CUST01013,2023-05-19,2023-12-02,3,2356,785.3333333333334,2023-05,Mumbai,Influencer,No
CUST01014,2024-12-16,2024-12-16,1,299,299.0,2024-12,Bangalore,Referral,Yes
CUST01016,2023-11-10,2024-06-24,3,1894,631.3333333333334,2023-11,Mumbai,Referral,No
CUST01018,2023-09-23,2024-12-03,4,1776,444.0,2023-09,Kolkata,Instagram Ad,No
CUST01019,2023-07-07,2024-10-15,5,2754,550.8,2023-07,Pune,Organic Search,No
CUST01021,2023-02-11,2024-01-03,6,2814,469.0,2023-02,Delhi,Organic Search,No
CUST01022,2024-04-27,2024-08-11,2,429,214.5,2024-04,Mumbai,Instagram Ad,No
CUST01023,2024-06-19,2024-12-24,2,479,239.5,2024-06,Mumbai,Organic Search,No
CUST01024,2023-01-07,2024-07-28,5,1935,387.0,2023-01,Ahmedabad,Instagram Ad,No
CUST01025,2023-04-09,2024-06-21,2,858,429.0,2023-04,Mumbai,Instagram Ad,Yes
CUST01026,2023-02-09,2024-09-04,8,5286,660.75,2023-02,Bangalore,Google Ad,Yes
CUST01027,2023-05-16,2024-10-26,3,1587,529.0,2023-05,Hyderabad,Influencer,Yes
CUST01028,2023-01-13,2023-04-06,4,1696,424.0,2023-01,Pune,Google Ad,No
CUST01029,2023-01-27,2024-12-21,3,1826,608.6666666666666,2023-01,Mumbai,Organic Search,No
CUST01030,2023-03-08,2024-05-24,3,1694,564.6666666666666,2023-03,Bangalore,Instagram Ad,No
CUST01031,2023-08-26,2024-04-13,2,2157,1078.5,2023-08,Bangalore,Organic Search,No
CUST01032,2023-05-02,2024-07-05,4,1987,496.75,2023-05,Hyderabad,Organic Search,No
CUST01033,2023-08-15,2024-12-04,5,2941,588.2,2023-08,Mumbai,Instagram Ad,Yes
CUST01034,2023-11-17,2024-11-11,3,1377,459.0,2023-11,Pune,Organic Search,Yes
CUST01035,2023-02-06,2024-10-11,9,6427,714.1111111111111,2023-02,Delhi,Organic Search,No
CUST01036,2024-01-25,2024-06-13,2,797,398.5,2024-01,Mumbai,Instagram Ad,No
CUST01037,2024-02-05,2024-02-05,1,299,299.0,2024-02,Pune,Instagram Ad,No
CUST01039,2023-05-27,2023-07-15,2,609,304.5,2023-05,Delhi,Instagram Ad,Yes
CUST01040,2023-06-20,2024-03-25,2,1296,648.0,2023-06,Kolkata,Influencer,No
CUST01041,2024-03-09,2024-03-09,1,698,698.0,2024-03,Mumbai,Google Ad,No
CUST01042,2023-01-02,2024-03-28,2,798,399.0,2023-01,Delhi,Instagram Ad,Yes
CUST01043,2023-11-04,2024-12-29,4,1605,401.25,2023-11,Mumbai,Instagram Ad,No
CUST01044,2023-03-22,2024-11-28,2,1196,598.0,2023-03,Bangalore,Referral,No
CUST01045,2024-02-10,2024-02-10,1,180,180.0,2024-02,Chennai,Instagram Ad,No
CUST01046,2023-12-20,2023-12-20,1,698,698.0,2023-12,Hyderabad,Organic Search,No
CUST01047,2023-02-11,2024-08-12,4,1406,351.5,2023-02,Pune,Instagram Ad,No
CUST01048,2023-09-01,2023-12-31,2,360,180.0,2023-09,Hyderabad,Referral,No
CUST01049,2023-01-31,2024-05-27,3,1993,664.3333333333334,2023-01,Hyderabad,Organic Search,Yes
CUST01050,2023-01-27,2023-11-22,2,1538,769.0,2023-01,Delhi,Google Ad,No
CUST01051,2023-01-09,2024-10-03,2,798,399.0,2023-01,Mumbai,Instagram Ad,No
CUST01052,2023-04-07,2024-10-05,3,678,226.0,2023-04,Bangalore,Organic Search,No
CUST01053,2023-12-09,2024-04-15,4,1992,498.0,2023-12,Mumbai,Instagram Ad,No
CUST01054,2023-05-24,2023-05-24,1,1198,1198.0,2023-05,Delhi,Organic Search,No
CUST01055,2023-12-26,2024-10-13,3,1447,482.3333333333333,2023-12,Bangalore,Organic Search,No
CUST01056,2023-04-26,2023-10-13,2,1378,689.0,2023-04,Pune,Influencer,No
CUST01057,2024-01-27,2024-11-16,3,1646,548.6666666666666,2024-01,Hyderabad,Google Ad,No
CUST01058,2023-01-08,2024-11-17,4,1107,276.75,2023-01,Mumbai,Organic Search,No
CUST01059,2024-12-25,2024-12-25,1,349,349.0,2024-12,Ahmedabad,Instagram Ad,No
CUST01061,2023-06-01,2023-12-18,3,1844,614.6666666666666,2023-06,Delhi,Referral,No
CUST01062,2023-03-18,2024-12-05,4,1925,481.25,2023-03,Ahmedabad,Instagram Ad,Yes
CUST01063,2023-11-10,2024-04-23,2,479,239.5,2023-11,Jaipur,Google Ad,Yes
CUST01064,2023-04-03,2024-04-14,3,1038,346.0,2023-04,Bangalore,Instagram Ad,No
CUST01065,2023-03-18,2024-10-16,6,2691,448.5,2023-03,Bangalore,Google Ad,No
CUST01066,2023-01-14,2023-08-28,4,1139,284.75,2023-01,Kolkata,Google Ad,No
CUST01067,2023-04-22,2024-09-23,2,1046,523.0,2023-04,Bangalore,Organic Search,Yes
CUST01068,2023-07-05,2024-05-11,4,2295,573.75,2023-07,Jaipur,Organic Search,No
CUST01069,2023-12-10,2023-12-10,1,599,599.0,2023-12,Bangalore,Organic Search,No
CUST01070,2023-04-06,2024-06-13,4,1894,473.5,2023-04,Delhi,Instagram Ad,No
CUST01071,2024-03-04,2024-10-08,3,1317,439.0,2024-03,Hyderabad,Instagram Ad,Yes
CUST01072,2023-02-15,2024-09-10,5,1976,395.2,2023-02,Pune,Referral,No
CUST01073,2024-02-03,2024-11-04,2,1696,848.0,2024-02,Chennai,Google Ad,Yes
CUST01074,2023-01-23,2023-09-19,3,1127,375.6666666666667,2023-01,Ahmedabad,Google Ad,No
CUST01075,2023-04-15,2023-04-15,1,599,599.0,2023-04,Mumbai,Google Ad,No
CUST01076,2023-03-04,2023-10-22,3,1146,382.0,2023-03,Ahmedabad,Referral,No
CUST01077,2023-04-19,2024-12-01,3,858,286.0,2023-04,Mumbai,Google Ad,No
CUST01078,2023-01-27,2024-12-27,3,1627,542.3333333333334,2023-01,Chennai,Instagram Ad,No
CUST01079,2023-01-03,2024-11-29,4,2472,618.0,2023-01,Kolkata,Influencer,Yes
CUST01080,2023-04-25,2023-10-16,2,709,354.5,2023-04,Mumbai,Google Ad,No
CUST01081,2023-09-02,2023-09-02,1,249,249.0,2023-09,Ahmedabad,Organic Search,No
CUST01082,2023-05-03,2024-12-11,2,1344,672.0,2023-05,Jaipur,Instagram Ad,No
CUST01083,2023-09-13,2024-08-13,4,1843,460.75,2023-09,Chennai,Instagram Ad,Yes
CUST01084,2023-01-13,2024-10-10,6,2752,458.6666666666667,2023-01,Pune,Google Ad,Yes
CUST01085,2024-08-28,2024-08-28,1,1198,1198.0,2024-08,Ahmedabad,Google Ad,Yes
CUST01086,2023-08-14,2024-05-16,3,1956,652.0,2023-08,Mumbai,Referral,No
CUST01087,2023-02-05,2023-06-14,3,1147,382.3333333333333,2023-02,Delhi,Referral,No
CUST01088,2024-01-24,2024-01-24,1,349,349.0,2024-01,Pune,Referral,No
CUST01089,2023-01-09,2023-07-21,3,1396,465.3333333333333,2023-01,Jaipur,Google Ad,No
CUST01090,2023-06-27,2023-12-21,2,997,498.5,2023-06,Pune,Organic Search,Yes
CUST01091,2024-09-22,2024-09-22,1,180,180.0,2024-09,Pune,Referral,No
CUST01092,2024-11-29,2024-11-29,1,180,180.0,2024-11,Hyderabad,Instagram Ad,No
CUST01093,2023-03-27,2024-10-22,5,2935,587.0,2023-03,Mumbai,Instagram Ad,No
CUST01094,2023-04-23,2024-03-08,3,1296,432.0,2023-04,Delhi,Google Ad,No
CUST01095,2024-09-02,2024-10-14,2,789,394.5,2024-09,Kolkata,Instagram Ad,No
CUST01096,2023-05-25,2024-04-12,2,1945,972.5,2023-05,Mumbai,Organic Search,No
CUST01097,2023-09-27,2023-09-27,1,199,199.0,2023-09,Bangalore,Influencer,Yes
CUST01098,2023-01-22,2024-06-29,3,977,325.6666666666667,2023-01,Mumbai,Instagram Ad,No
CUST01099,2024-07-06,2024-07-06,1,598,598.0,2024-07,Mumbai,Influencer,No
CUST01100,2023-08-22,2023-08-22,1,499,499.0,2023-08,Mumbai,Instagram Ad,Yes
CUST01101,2023-02-03,2024-10-21,3,1197,399.0,2023-02,Bangalore,Instagram Ad,No
CUST01102,2024-10-17,2024-10-17,1,299,299.0,2024-10,Hyderabad,Influencer,Yes
CUST01103,2023-06-08,2023-06-08,1,597,597.0,2023-06,Bangalore,Instagram Ad,Yes
CUST01104,2023-05-29,2023-08-04,3,1976,658.6666666666666,2023-05,Pune,Google Ad,No
CUST01105,2023-09-13,2024-12-14,4,1845,461.25,2023-09,Mumbai,Instagram Ad,Yes
CUST01106,2023-08-18,2023-08-18,1,249,249.0,2023-08,Jaipur,Organic Search,No
CUST01107,2023-06-06,2023-12-27,2,2396,1198.0,2023-06,Delhi,Instagram Ad,Yes
CUST01108,2024-05-18,2024-05-18,1,199,199.0,2024-05,Chennai,Organic Search,No
CUST01109,2023-10-03,2024-11-30,4,1377,344.25,2023-10,Ahmedabad,Instagram Ad,No
CUST01110,2023-03-15,2023-03-15,1,180,180.0,2023-03,Chennai,Influencer,Yes
CUST01112,2024-03-20,2024-03-20,1,747,747.0,2024-03,Lucknow,Instagram Ad,No
CUST01113,2024-12-12,2024-12-12,1,349,349.0,2024-12,Hyderabad,Google Ad,No
CUST01114,2023-05-15,2024-12-14,3,2695,898.3333333333334,2023-05,Chennai,Referral,Yes
CUST01115,2023-05-18,2024-10-25,5,1525,305.0,2023-05,Mumbai,Google Ad,No
CUST01116,2023-04-04,2024-01-04,3,1047,349.0,2023-04,Bangalore,Influencer,Yes
CUST01117,2023-05-28,2023-05-28,1,540,540.0,2023-05,Delhi,Instagram Ad,Yes
CUST01118,2023-07-17,2023-07-17,1,249,249.0,2023-07,Kolkata,Influencer,No
CUST01119,2023-05-11,2024-09-03,10,5119,511.9,2023-05,Delhi,Organic Search,No
CUST01120,2023-06-22,2023-11-13,5,2327,465.4,2023-06,Delhi,Organic Search,No
CUST01121,2023-01-13,2024-04-25,9,3842,426.8888888888889,2023-01,Bangalore,Google Ad,No
CUST01122,2024-08-08,2024-08-08,1,597,597.0,2024-08,Hyderabad,Instagram Ad,No
CUST01123,2023-01-16,2024-09-02,2,1677,838.5,2023-01,Pune,Instagram Ad,No
CUST01124,2023-05-28,2024-11-17,4,2344,586.0,2023-05,Chennai,Organic Search,No
CUST01125,2023-04-14,2023-07-03,5,3054,610.8,2023-04,Mumbai,Instagram Ad,No
CUST01126,2023-11-26,2024-01-20,2,1227,613.5,2023-11,Bangalore,Instagram Ad,Yes
CUST01127,2023-04-14,2024-05-25,10,2993,299.3,2023-04,Delhi,Organic Search,Yes
CUST01129,2023-07-25,2024-10-31,5,1674,334.8,2023-07,Pune,Google Ad,No
CUST01130,2024-03-02,2024-03-02,1,599,599.0,2024-03,Ahmedabad,Instagram Ad,Yes
CUST01131,2023-07-07,2024-12-10,5,2343,468.6,2023-07,Pune,Influencer,No
CUST01132,2023-01-11,2024-10-25,2,947,473.5,2023-01,Bangalore,Organic Search,No
CUST01133,2023-08-20,2024-08-12,2,839,419.5,2023-08,Mumbai,Instagram Ad,Yes
CUST01134,2024-07-23,2024-07-23,1,199,199.0,2024-07,Delhi,Google Ad,No
CUST01135,2023-03-31,2024-02-03,2,798,399.0,2023-03,Pune,Instagram Ad,Yes
CUST01136,2023-07-01,2024-05-29,2,758,379.0,2023-07,Bangalore,Instagram Ad,No
CUST01137,2023-02-07,2024-11-04,5,1707,341.4,2023-02,Chennai,Instagram Ad,No
CUST01138,2023-05-14,2024-10-22,2,379,189.5,2023-05,Chennai,Influencer,Yes
CUST01139,2024-05-31,2024-05-31,1,599,599.0,2024-05,Kolkata,Google Ad,No
CUST01140,2023-01-14,2024-12-05,4,2792,698.0,2023-01,Hyderabad,Influencer,No
CUST01142,2023-10-17,2024-01-15,2,709,354.5,2023-10,Ahmedabad,Instagram Ad,Yes
CUST01143,2023-04-09,2024-02-02,4,2244,561.0,2023-04,Kolkata,Google Ad,No
CUST01144,2023-12-18,2024-07-01,2,1346,673.0,2023-12,Chennai,Referral,No
CUST01145,2024-01-20,2024-08-02,2,1346,673.0,2024-01,Mumbai,Influencer,No
CUST01147,2023-01-25,2024-07-10,2,900,450.0,2023-01,Jaipur,Google Ad,Yes
CUST01148,2023-05-26,2023-05-26,1,698,698.0,2023-05,Hyderabad,Organic Search,Yes
CUST01149,2023-01-13,2024-10-25,3,1139,379.6666666666667,2023-01,Delhi,Google Ad,No
CUST01150,2023-06-28,2023-06-28,1,249,249.0,2023-06,Delhi,Google Ad,No
CUST01151,2023-09-02,2023-09-02,1,499,499.0,2023-09,Chennai,Influencer,No
CUST01152,2023-04-21,2024-02-05,2,498,249.0,2023-04,Ahmedabad,Referral,Yes
CUST01153,2023-05-30,2024-02-14,4,958,239.5,2023-05,Delhi,Instagram Ad,Yes
CUST01154,2023-07-06,2024-10-02,4,1295,323.75,2023-07,Mumbai,Instagram Ad,No
CUST01155,2023-02-15,2024-03-18,3,1158,386.0,2023-02,Kolkata,Instagram Ad,No
CUST01156,2023-01-01,2024-06-07,4,1985,496.25,2023-01,Chennai,Instagram Ad,No
CUST01157,2023-04-24,2024-11-05,4,1506,376.5,2023-04,Hyderabad,Instagram Ad,No
CUST01158,2024-02-13,2024-02-13,1,499,499.0,2024-02,Bangalore,Instagram Ad,No
CUST01159,2023-12-13,2023-12-13,1,180,180.0,2023-12,Kolkata,Instagram Ad,No
CUST01160,2023-01-12,2024-10-21,4,1058,264.5,2023-01,Hyderabad,Referral,No
CUST01161,2024-06-24,2024-09-17,3,1378,459.3333333333333,2024-06,Delhi,Referral,Yes
CUST01162,2023-05-14,2023-07-26,2,747,373.5,2023-05,Hyderabad,Organic Search,No
CUST01163,2023-05-21,2024-10-31,4,2825,706.25,2023-05,Mumbai,Instagram Ad,No
CUST01164,2023-05-29,2023-11-06,2,479,239.5,2023-05,Kolkata,Google Ad,Yes
CUST01165,2024-03-01,2024-03-01,1,180,180.0,2024-03,Bangalore,Instagram Ad,No
CUST01166,2024-05-10,2024-11-25,2,609,304.5,2024-05,Pune,Google Ad,No
CUST01167,2023-07-25,2023-07-25,1,698,698.0,2023-07,Hyderabad,Instagram Ad,No
CUST01168,2023-09-15,2024-01-27,2,479,239.5,2023-09,Hyderabad,Google Ad,No
CUST01169,2023-01-10,2024-08-30,4,1475,368.75,2023-01,Mumbai,Google Ad,No
CUST01170,2023-04-06,2024-01-30,2,529,264.5,2023-04,Jaipur,Organic Search,No
CUST01171,2023-05-03,2024-10-18,4,2343,585.75,2023-05,Delhi,Influencer,No
CUST01172,2023-02-03,2023-09-18,3,1296,432.0,2023-02,Delhi,Instagram Ad,Yes
CUST01174,2023-04-03,2024-01-21,3,1743,581.0,2023-04,Bangalore,Google Ad,No
CUST01175,2023-01-09,2024-09-27,4,2541,635.25,2023-01,Bangalore,Instagram Ad,No
CUST01176,2023-06-06,2023-06-06,1,398,398.0,2023-06,Mumbai,Organic Search,No
CUST01177,2023-02-23,2024-08-24,3,996,332.0,2023-02,Bangalore,Referral,Yes
CUST01178,2023-02-25,2024-06-06,4,1596,399.0,2023-02,Pune,Google Ad,No
CUST01179,2023-01-05,2023-08-24,2,1644,822.0,2023-01,Chennai,Google Ad,No
CUST01180,2023-08-20,2023-08-20,1,897,897.0,2023-08,Lucknow,Google Ad,No
CUST01181,2023-06-04,2023-09-06,2,1347,673.5,2023-06,Mumbai,Instagram Ad,No
CUST01183,2023-12-31,2024-03-26,3,1495,498.3333333333333,2023-12,Mumbai,Instagram Ad,Yes
CUST01184,2024-05-30,2024-05-30,1,199,199.0,2024-05,Ahmedabad,Google Ad,Yes
CUST01185,2023-02-08,2024-11-04,3,977,325.6666666666667,2023-02,Delhi,Google Ad,No
CUST01186,2023-07-23,2023-09-15,2,529,264.5,2023-07,Mumbai,Instagram Ad,No
CUST01187,2023-06-01,2023-09-03,3,1028,342.6666666666667,2023-06,Mumbai,Instagram Ad,Yes
CUST01188,2023-07-13,2024-10-25,2,2245,1122.5,2023-07,Chennai,Instagram Ad,No
CUST01189,2024-01-02,2024-06-09,2,529,264.5,2024-01,Bangalore,Referral,No
CUST01191,2023-01-14,2023-01-14,1,199,199.0,2023-01,Lucknow,Referral,Yes
CUST01192,2023-01-08,2024-01-18,3,1795,598.3333333333334,2023-01,Lucknow,Referral,Yes
CUST01193,2023-08-05,2024-06-07,3,1226,408.6666666666667,2023-08,Delhi,Instagram Ad,No
CUST01194,2023-02-24,2024-12-29,6,5270,878.3333333333334,2023-02,Chennai,Instagram Ad,No
CUST01195,2023-09-16,2023-10-25,2,898,449.0,2023-09,Delhi,Instagram Ad,Yes
CUST01196,2023-06-04,2024-05-26,6,2397,399.5,2023-06,Mumbai,Google Ad,No
CUST01197,2023-01-11,2023-07-21,3,2157,719.0,2023-01,Delhi,Referral,No
CUST01198,2023-04-15,2024-08-23,5,2015,403.0,2023-04,Delhi,Instagram Ad,No
CUST01199,2024-11-30,2024-11-30,1,597,597.0,2024-11,Delhi,Instagram Ad,No
CUST01201,2023-05-05,2023-05-05,1,249,249.0,2023-05,Mumbai,Influencer,Yes
CUST01202,2023-11-02,2024-04-09,2,678,339.0,2023-11,Bangalore,Instagram Ad,No
CUST01203,2024-09-22,2024-12-11,2,479,239.5,2024-09,Kolkata,Instagram Ad,No
CUST01204,2024-12-11,2024-12-11,1,299,299.0,2024-12,Bangalore,Referral,No
CUST01205,2023-05-16,2024-12-18,11,6813,619.3636363636364,2023-05,Chennai,Referral,Yes
CUST01206,2023-05-11,2024-07-24,6,3083,513.8333333333334,2023-05,Delhi,Google Ad,No
CUST01207,2024-12-10,2024-12-10,1,598,598.0,2024-12,Mumbai,Organic Search,Yes
CUST01208,2023-01-23,2024-08-15,5,1825,365.0,2023-01,Bangalore,Referral,No
CUST01209,2023-09-04,2024-03-28,2,1197,598.5,2023-09,Mumbai,Google Ad,Yes
CUST01210,2024-03-12,2024-03-12,1,180,180.0,2024-03,Bangalore,Instagram Ad,No
CUST01211,2024-05-14,2024-08-15,2,1407,703.5,2024-05,Jaipur,Google Ad,Yes
CUST01212,2024-03-10,2024-10-13,3,878,292.6666666666667,2024-03,Delhi,Influencer,Yes
CUST01213,2024-03-16,2024-07-03,2,598,299.0,2024-03,Mumbai,Influencer,No
CUST01214,2023-08-03,2024-08-08,4,1943,485.75,2023-08,Delhi,Organic Search,Yes
CUST01215,2023-05-19,2023-05-19,1,299,299.0,2023-05,Ahmedabad,Influencer,No
CUST01216,2023-03-09,2024-02-05,3,2143,714.3333333333334,2023-03,Chennai,Instagram Ad,No
CUST01217,2023-02-28,2024-08-07,3,2194,731.3333333333334,2023-02,Pune,Google Ad,Yes
CUST01218,2023-10-03,2024-06-05,3,1046,348.6666666666667,2023-10,Chennai,Google Ad,Yes
CUST01219,2023-08-13,2023-08-13,1,299,299.0,2023-08,Delhi,Instagram Ad,No
CUST01221,2023-10-24,2023-10-24,1,1198,1198.0,2023-10,Bangalore,Referral,Yes
CUST01223,2023-01-21,2024-12-03,4,2205,551.25,2023-01,Hyderabad,Instagram Ad,Yes
CUST01225,2024-07-30,2024-07-30,1,499,499.0,2024-07,Delhi,Instagram Ad,No
CUST01226,2023-11-17,2024-09-09,4,1245,311.25,2023-11,Bangalore,Instagram Ad,No
CUST01227,2024-10-15,2024-10-15,1,599,599.0,2024-10,Mumbai,Influencer,Yes
CUST01228,2023-03-01,2023-08-16,3,808,269.3333333333333,2023-03,Bangalore,Referral,No
CUST01229,2023-12-16,2024-12-02,2,598,299.0,2023-12,Mumbai,Instagram Ad,No
CUST01230,2023-10-01,2023-12-10,3,1845,615.0,2023-10,Delhi,Referral,No
CUST01231,2023-10-17,2023-11-01,2,1146,573.0,2023-10,Hyderabad,Organic Search,No
CUST01232,2023-11-20,2024-11-25,3,2645,881.6666666666666,2023-11,Delhi,Google Ad,Yes
CUST01233,2023-09-09,2024-08-05,4,2054,513.5,2023-09,Ahmedabad,Google Ad,No
CUST01234,2023-01-03,2024-09-03,3,847,282.3333333333333,2023-01,Bangalore,Google Ad,No
CUST01235,2024-08-11,2024-12-27,2,1197,598.5,2024-08,Pune,Referral,No
CUST01236,2023-01-10,2024-09-27,7,4482,640.2857142857143,2023-01,Bangalore,Referral,No
CUST01237,2023-05-20,2023-09-06,2,1697,848.5,2023-05,Jaipur,Organic Search,No
CUST01238,2024-01-26,2024-05-18,3,1426,475.3333333333333,2024-01,Kolkata,Google Ad,Yes
CUST01239,2024-06-30,2024-06-30,1,299,299.0,2024-06,Hyderabad,Google Ad,No
CUST01240,2024-06-27,2024-08-21,2,1378,689.0,2024-06,Pune,Instagram Ad,No
CUST01241,2023-10-07,2024-10-18,3,1506,502.0,2023-10,Mumbai,Instagram Ad,No
CUST01242,2023-05-22,2024-08-13,2,479,239.5,2023-05,Mumbai,Influencer,No
CUST01243,2023-01-25,2023-04-11,2,1145,572.5,2023-01,Bangalore,Google Ad,No
CUST01244,2023-04-01,2024-12-18,4,5990,1497.5,2023-04,Hyderabad,Instagram Ad,No
CUST01245,2024-04-17,2024-06-02,2,529,264.5,2024-04,Mumbai,Instagram Ad,Yes
CUST01246,2023-05-30,2023-11-26,2,1139,569.5,2023-05,Delhi,Organic Search,No
CUST01247,2023-04-30,2024-09-15,4,2323,580.75,2023-04,Mumbai,Organic Search,No
CUST01248,2023-04-21,2024-08-02,6,4471,745.1666666666666,2023-04,Chennai,Influencer,No
CUST01249,2024-03-01,2024-03-01,1,349,349.0,2024-03,Pune,Instagram Ad,No
CUST01251,2023-01-02,2024-08-25,4,2044,511.0,2023-01,Bangalore,Referral,No
CUST01252,2024-06-24,2024-06-24,1,599,599.0,2024-06,Mumbai,Referral,No
CUST01253,2023-07-04,2023-07-04,1,599,599.0,2023-07,Bangalore,Instagram Ad,No
CUST01254,2023-05-22,2024-05-13,4,1396,349.0,2023-05,Pune,Instagram Ad,Yes
CUST01255,2023-01-30,2024-01-30,3,947,315.6666666666667,2023-01,Delhi,Google Ad,No
CUST01256,2023-11-09,2024-10-30,3,1544,514.6666666666666,2023-11,Bangalore,Influencer,No
CUST01257,2023-06-04,2023-07-30,2,1107,553.5,2023-06,Bangalore,Instagram Ad,Yes
CUST01259,2023-06-07,2023-06-07,1,599,599.0,2023-06,Pune,Instagram Ad,No
CUST01260,2023-04-04,2023-04-04,1,349,349.0,2023-04,Jaipur,Organic Search,No
CUST01261,2023-05-22,2024-03-12,3,1796,598.6666666666666,2023-05,Pune,Instagram Ad,No
CUST01262,2023-08-23,2024-01-31,2,927,463.5,2023-08,Pune,Google Ad,No
CUST01263,2023-05-31,2023-12-15,4,1577,394.25,2023-05,Bangalore,Instagram Ad,No
CUST01264,2024-03-31,2024-03-31,1,498,498.0,2024-03,Mumbai,Google Ad,No
CUST01265,2023-06-17,2024-10-19,4,2435,608.75,2023-06,Delhi,Google Ad,No
CUST01266,2023-10-25,2024-07-13,2,898,449.0,2023-10,Ahmedabad,Google Ad,No
CUST01267,2023-02-10,2024-12-09,2,648,324.0,2023-02,Mumbai,Google Ad,No
CUST01268,2023-11-18,2024-08-05,2,798,399.0,2023-11,Mumbai,Google Ad,No
CUST01269,2023-01-01,2023-06-29,2,548,274.0,2023-01,Mumbai,Influencer,No
CUST01270,2024-03-30,2024-06-26,3,1557,519.0,2024-03,Delhi,Google Ad,No
CUST01271,2024-06-18,2024-08-16,2,529,264.5,2024-06,Mumbai,Referral,Yes
CUST01273,2023-03-31,2023-12-09,3,1138,379.3333333333333,2023-03,Mumbai,Instagram Ad,Yes
CUST01274,2023-05-11,2024-10-12,3,859,286.3333333333333,2023-05,Mumbai,Instagram Ad,No
CUST01275,2023-12-17,2024-10-24,4,1357,339.25,2023-12,Delhi,Google Ad,Yes
CUST01276,2023-10-01,2023-10-01,1,599,599.0,2023-10,Pune,Organic Search,No
CUST01277,2024-06-18,2024-06-18,1,349,349.0,2024-06,Mumbai,Google Ad,Yes
CUST01278,2023-02-15,2024-12-30,5,3203,640.6,2023-02,Jaipur,Influencer,No
CUST01279,2023-09-09,2024-11-10,4,2055,513.75,2023-09,Hyderabad,Instagram Ad,No
CUST01280,2023-05-15,2023-11-30,3,1995,665.0,2023-05,Bangalore,Referral,No
CUST01281,2023-05-27,2024-06-19,3,2256,752.0,2023-05,Ahmedabad,Instagram Ad,No
CUST01282,2023-02-25,2024-11-26,5,2324,464.8,2023-02,Pune,Google Ad,Yes
CUST01283,2023-02-03,2024-03-02,5,1835,367.0,2023-02,Kolkata,Google Ad,No
CUST01285,2023-08-08,2024-03-26,2,848,424.0,2023-08,Mumbai,Organic Search,No
CUST01286,2024-01-10,2024-08-03,2,697,348.5,2024-01,Mumbai,Organic Search,No
CUST01287,2023-02-19,2024-11-17,5,2435,487.0,2023-02,Kolkata,Organic Search,No
CUST01288,2023-07-25,2023-10-29,2,747,373.5,2023-07,Mumbai,Instagram Ad,Yes
CUST01289,2023-05-24,2024-09-07,3,1645,548.3333333333334,2023-05,Chennai,Organic Search,No
