customer_id,gender,age_group,city,channel,is_subscriber
CUST02533,Male,31-35,Hyderabad,Influencer,Yes
CUST02534,Female,31-35,Bangalore,Instagram Ad,Yes
CUST02535,Male,18-24,Pune,Google Ad,No
CUST02536,Other,18-24,Bangalore,Influencer,No
CUST02537,Male,31-35,Chennai,Referral,No
CUST02538,Other,36-45,Delhi,Referral,Yes
CUST02539,Male,25-30,Mumbai,Referral,No
CUST02540,Other,18-24,Delhi,Influencer,No
CUST02541,Other,25-30,Pune,Google Ad,No
CUST02542,Other,36-45,Mumbai,Google Ad,No
CUST02543,Female,25-30,Bangalore,Google Ad,Yes
CUST02544,Female,25-30,Delhi,Instagram Ad,Yes
CUST02545,Female,31-35,Bangalore,Organic Search,No
CUST02546,Male,31-35,Bangalore,Google Ad,No
CUST02547,Male,31-35,Bangalore,Referral,No
CUST02548,Male,18-24,Mumbai,Organic Search,No
CUST02549,Other,18-24,Kolkata,Instagram Ad,No
CUST02550,Male,31-35,Chennai,Instagram Ad,Yes
CUST02551,Female,25-30,Mumbai,Instagram Ad,No
CUST02552,Female,18-24,Mumbai,Referral,Yes
CUST02553,Other,18-24,Pune,Influencer,No
CUST02554,Other,18-24,Pune,Influencer,No
CUST02555,Male,31-35,Delhi,Google Ad,Yes
CUST02556,Other,31-35,Hyderabad,Influencer,No
CUST02557,Female,18-24,Bangalore,Organic Search,No
CUST02558,Female,18-24,Delhi,Google Ad,No
CUST02559,Female,36-45,Bangalore,Referral,No
CUST02560,Female,31-35,Delhi,Referral,No
CUST02561,Other,25-30,Mumbai,Google Ad,No
CUST02562,Male,18-24,Jaipur,Instagram Ad,No
CUST02563,Male,45+,Mumbai,Organic Search,No
CUST02564,Other,18-24,Bangalore,Influencer,Yes
CUST02565,Male,25-30,Bangalore,Referral,Yes
CUST02566,Female,31-35,Hyderabad,Organic Search,No
CUST02567,Other,36-45,Mumbai,Google Ad,No
CUST02568,Other,25-30,Bangalore,Google Ad,No
CUST02569,Female,45+,Mumbai,Influencer,No
CUST02570,Male,31-35,Kolkata,Google Ad,No
CUST02571,Other,25-30,Delhi,Influencer,No
CUST02572,Male,18-24,Mumbai,Google Ad,Yes
CUST02573,Female,31-35,Mumbai,Google Ad,Yes
CUST02574,Male,25-30,Hyderabad,Google Ad,No
CUST02575,Other,36-45,Delhi,Instagram Ad,No
CUST02576,Other,36-45,Chennai,Instagram Ad,No
CUST02577,Male,18-24,Hyderabad,Influencer,Yes
CUST02578,Other,36-45,Delhi,Influencer,No
CUST02579,Male,45+,Mumbai,Organic Search,No
CUST02580,Other,25-30,Delhi,Organic Search,Yes
CUST02581,Other,25-30,Delhi,Influencer,Yes
CUST02582,Other,18-24,Delhi,Google Ad,Yes
CUST02583,Male,25-30,Kolkata,Organic Search,No
CUST02584,Other,18-24,Hyderabad,Instagram Ad,No
CUST02585,Other,18-24,Bangalore,Google Ad,No
CUST02586,Male,18-24,Pune,Instagram Ad,No
CUST02587,Male,36-45,Bangalore,Google Ad,No
CUST02588,Female,25-30,Bangalore,Organic Search,No
CUST02589,Male,18-24,Chennai,Google Ad,Yes
CUST02590,Male,31-35,Delhi,Instagram Ad,No
CUST02591,Other,36-45,Kolkata,Influencer,No
CUST02592,Female,18-24,Delhi,Referral,No
CUST02593,Male,31-35,Pune,Google Ad,No
CUST02594,Other,25-30,Bangalore,Influencer,No
CUST02595,Male,18-24,Bangalore,Referral,No
CUST02596,Other,31-35,Hyderabad,Instagram Ad,No
CUST02597,Other,36-45,Mumbai,Instagram Ad,No
CUST02598,Other,36-45,Ahmedabad,Referral,No
CUST02599,Female,31-35,Bangalore,Instagram Ad,No
CUST02600,Other,25-30,Pune,Google Ad,No
CUST02601,Male,18-24,Delhi,Instagram Ad,Yes
CUST02602,Male,45+,Mumbai,Instagram Ad,No
CUST02603,Other,31-35,Mumbai,Referral,No
CUST02604,Other,18-24,Delhi,Influencer,No
CUST02605,Other,31-35,Mumbai,Google Ad,No
CUST02606,Female,18-24,Bangalore,Organic Search,No
CUST02607,Other,31-35,Kolkata,Instagram Ad,No
CUST02608,Female,18-24,Kolkata,Instagram Ad,Yes
CUST02609,Other,31-35,Bangalore,Influencer,No
CUST02610,Male,25-30,Bangalore,Google Ad,No
CUST02611,Female,31-35,Chennai,Referral,No
CUST02612,Other,18-24,Hyderabad,Google Ad,No
CUST02613,Other,25-30,Lucknow,Organic Search,No
CUST02614,Other,36-45,Ahmedabad,Referral,No
CUST02615,Other,18-24,Delhi,Instagram Ad,No
CUST02616,Male,25-30,Bangalore,Influencer,No
CUST02617,Female,18-24,Delhi,Google Ad,No
CUST02618,Other,31-35,Bangalore,Organic Search,No
CUST02619,Female,31-35,Mumbai,Organic Search,No
CUST02620,Female,25-30,Mumbai,Google Ad,No
CUST02621,Other,18-24,Hyderabad,Referral,Yes
CUST02622,Other,18-24,Kolkata,Instagram Ad,No
CUST02623,Female,31-35,Delhi,Instagram Ad,Yes
CUST02624,Female,18-24,Mumbai,Organic Search,Yes
CUST02625,Female,25-30,Pune,Instagram Ad,Yes
CUST02626,Male,18-24,Mumbai,Organic Search,No
CUST02627,Male,31-35,Bangalore,Google Ad,No
CUST02628,Male,31-35,Delhi,Instagram Ad,No
CUST02629,Female,25-30,Bangalore,Organic Search,No
CUST02630,Male,31-35,Bangalore,Organic Search,No
CUST02631,Other,25-30,Hyderabad,Referral,No
CUST02632,Female,25-30,Chennai,Organic Search,Yes
CUST02633,Male,36-45,Mumbai,Organic Search,No
CUST02634,Other,45+,Mumbai,Organic Search,No
CUST02635,Other,25-30,Mumbai,Google Ad,No
CUST02636,Male,18-24,Pune,Organic Search,No
CUST02637,Other,36-45,Bangalore,Influencer,No
CUST02638,Other,25-30,Mumbai,Google Ad,No
CUST02639,Female,25-30,Pune,Organic Search,No
CUST02640,Other,18-24,Kolkata,Instagram Ad,No
CUST02641,Female,18-24,Jaipur,Instagram Ad,Yes
CUST02642,Other,18-24,Hyderabad,Referral,No
CUST02643,Female,36-45,Pune,Organic Search,No
CUST02644,Other,25-30,Delhi,Influencer,No
CUST02645,Male,45+,Ahmedabad,Instagram Ad,No
CUST02646,Other,25-30,Lucknow,Google Ad,No
CUST02647,Male,25-30,Delhi,Instagram Ad,No
CUST02648,Other,31-35,Mumbai,Referral,No
CUST02649,Male,25-30,Delhi,Referral,No
CUST02650,Male,25-30,Pune,Instagram Ad,No
CUST02651,Female,18-24,Mumbai,Organic Search,No
CUST02652,Male,25-30,Mumbai,Organic Search,No
CUST02653,Other,31-35,Kolkata,Google Ad,No
CUST02654,Male,18-24,Delhi,Google Ad,No
CUST02655,Other,36-45,Kolkata,Instagram Ad,Yes
CUST02656,Male,25-30,Delhi,Organic Search,No
CUST02657,Other,45+,Pune,Referral,No
CUST02658,Other,18-24,Bangalore,Google Ad,No
CUST02659,Other,18-24,Delhi,Google Ad,No
CUST02660,Other,25-30,Chennai,Referral,No
CUST02661,Other,25-30,Ahmedabad,Google Ad,No
CUST02662,Male,18-24,Mumbai,Influencer,No
CUST02663,Other,45+,Hyderabad,Influencer,No
CUST02664,Male,36-45,Pune,Google Ad,No
CUST02665,Female,25-30,Bangalore,Google Ad,No
CUST02666,Female,25-30,Mumbai,Referral,No
CUST02667,Male,25-30,Mumbai,Instagram Ad,Yes
CUST02668,Other,31-35,Mumbai,Influencer,Yes
CUST02669,Male,18-24,Mumbai,Instagram Ad,No
CUST02670,Female,36-45,Pune,Instagram Ad,No
CUST02671,Male,25-30,Jaipur,Instagram Ad,No
CUST02672,Male,25-30,Delhi,Google Ad,Yes
CUST02673,Other,31-35,Delhi,Organic Search,Yes
CUST02674,Female,45+,Mumbai,Referral,No
CUST02675,Other,45+,Bangalore,Organic Search,No
CUST02676,Other,18-24,Bangalore,Instagram Ad,No
CUST02677,Male,18-24,Pune,Organic Search,No
CUST02678,Male,31-35,Mumbai,Google Ad,No
CUST02679,Male,36-45,Chennai,Influencer,Yes
CUST02680,Male,25-30,Mumbai,Instagram Ad,Yes
CUST02681,Other,31-35,Delhi,Google Ad,No
CUST02682,Other,31-35,Delhi,Google Ad,No
CUST02683,Male,18-24,Pune,Google Ad,No
CUST02684,Male,31-35,Pune,Google Ad,Yes
CUST02685,Female,31-35,Bangalore,Instagram Ad,Yes
CUST02686,Other,18-24,Chennai,Instagram Ad,No
CUST02687,Other,25-30,Pune,Referral,No
CUST02688,Other,25-30,Mumbai,Google Ad,No
CUST02689,Male,25-30,Pune,Instagram Ad,No
CUST02690,Male,18-24,Chennai,Instagram Ad,No
CUST02691,Male,18-24,Bangalore,Organic Search,Yes
CUST02692,Female,31-35,Pune,Organic Search,No
CUST02693,Male,25-30,Pune,Google Ad,No
CUST02694,Female,25-30,Mumbai,Instagram Ad,Yes
CUST02695,Male,25-30,Hyderabad,Referral,Yes
CUST02696,Other,45+,Bangalore,Influencer,No
CUST02697,Female,31-35,Mumbai,Instagram Ad,Yes
CUST02698,Male,31-35,Delhi,Referral,No
CUST02699,Male,31-35,Mumbai,Instagram Ad,No
CUST02700,Other,25-30,Delhi,Referral,Yes
CUST02701,Male,25-30,Kolkata,Instagram Ad,No
CUST02702,Other,45+,Mumbai,Instagram Ad,No
CUST02703,Male,31-35,Pune,Organic Search,No
CUST02704,Female,18-24,Kolkata,Organic Search,No
CUST02705,Female,36-45,Hyderabad,Instagram Ad,No
CUST02706,Other,25-30,Mumbai,Influencer,Yes
CUST02707,Male,31-35,Bangalore,Instagram Ad,No
CUST02708,Other,36-45,Bangalore,Instagram Ad,Yes
CUST02709,Other,25-30,Delhi,Google Ad,No
CUST02710,Male,25-30,Kolkata,Organic Search,No
CUST02711,Female,36-45,Bangalore,Referral,No
CUST02712,Female,18-24,Kolkata,Organic Search,No
CUST02713,Other,36-45,Mumbai,Google Ad,No
CUST02714,Other,31-35,Chennai,Instagram Ad,No
CUST02715,Other,31-35,Mumbai,Referral,No
CUST02716,Female,36-45,Delhi,Instagram Ad,No
CUST02717,Female,18-24,Jaipur,Instagram Ad,No
CUST02718,Female,25-30,Delhi,Instagram Ad,No
CUST02719,Other,25-30,Delhi,Influencer,No
CUST02720,Other,25-30,Bangalore,Instagram Ad,No
CUST02721,Female,25-30,Mumbai,Google Ad,No
CUST02722,Other,25-30,Hyderabad,Instagram Ad,No
CUST02723,Female,31-35,Mumbai,Referral,Yes
CUST02724,Female,36-45,Delhi,Organic Search,Yes
CUST02725,Female,18-24,Mumbai,Instagram Ad,No
CUST02726,Male,25-30,Pune,Referral,No
CUST02727,Male,31-35,Bangalore,Google Ad,No
CUST02728,Other,36-45,Delhi,Instagram Ad,No
CUST02729,Male,18-24,Ahmedabad,Referral,Yes
CUST02730,Female,18-24,Bangalore,Organic Search,No
CUST02731,Other,31-35,Pune,Instagram Ad,Yes
CUST02732,Female,31-35,Mumbai,Referral,No
CUST02733,Female,25-30,Kolkata,Referral,No
CUST02734,Other,18-24,Chennai,Google Ad,Yes
CUST02735,Female,36-45,Mumbai,Instagram Ad,Yes
CUST02736,Male,31-35,Hyderabad,Instagram Ad,No
CUST02737,Other,25-30,Hyderabad,Instagram Ad,No
CUST02738,Male,18-24,Lucknow,Instagram Ad,No
CUST02739,Male,18-24,Mumbai,Referral,No
CUST02740,Other,25-30,Hyderabad,Google Ad,No
CUST02741,Female,25-30,Bangalore,Google Ad,No
CUST02742,Male,36-45,Mumbai,Instagram Ad,No
CUST02743,Male,31-35,Mumbai,Google Ad,No
CUST02744,Male,18-24,Hyderabad,Organic Search,No
CUST02745,Other,36-45,Hyderabad,Google Ad,No
CUST02746,Female,31-35,Pune,Referral,No
CUST02747,Female,25-30,Mumbai,Instagram Ad,Yes
CUST02748,Other,36-45,Hyderabad,Organic Search,No
CUST02749,Other,36-45,Bangalore,Referral,No
CUST02750,Female,36-45,Hyderabad,Instagram Ad,No
CUST02751,Other,25-30,Mumbai,Organic Search,No
CUST02752,Other,18-24,Jaipur,Organic Search,No
CUST02753,Other,31-35,Delhi,Google Ad,No
CUST02754,Female,45+,Delhi,Referral,No
CUST02755,Female,31-35,Ahmedabad,Google Ad,No
CUST02756,Male,31-35,Mumbai,Influencer,No
CUST02757,Female,25-30,Pune,Instagram Ad,No
CUST02758,Female,36-45,Mumbai,Instagram Ad,Yes
CUST02759,Male,25-30,Hyderabad,Referral,No
CUST02760,Male,31-35,Delhi,Influencer,No
CUST02761,Female,25-30,Hyderabad,Influencer,No
CUST02762,Other,25-30,Hyderabad,Instagram Ad,No
CUST02763,Male,25-30,Mumbai,Instagram Ad,Yes
CUST02764,Female,31-35,Chennai,Influencer,No
CUST02765,Female,25-30,Ahmedabad,Instagram Ad,No
CUST02766,Male,31-35,Mumbai,Referral,No
CUST02767,Other,18-24,Mumbai,Instagram Ad,No
CUST02768,Other,25-30,Bangalore,Instagram Ad,No
CUST02769,Female,25-30,Mumbai,Instagram Ad,No
CUST02770,Male,25-30,Delhi,Instagram Ad,No
CUST02771,Male,45+,Delhi,Google Ad,No
CUST02772,Male,31-35,Delhi,Influencer,No
CUST02773,Other,25-30,Pune,Influencer,No
CUST02774,Other,18-24,Delhi,Google Ad,No
CUST02775,Other,31-35,Chennai,Organic Search,No
CUST02776,Male,18-24,Kolkata,Referral,No
CUST02777,Female,31-35,Mumbai,Referral,No
CUST02778,Other,25-30,Pune,Organic Search,Yes
CUST02779,Male,18-24,Bangalore,Google Ad,No
CUST02780,Male,36-45,Bangalore,Referral,No
CUST02781,Female,31-35,Mumbai,Google Ad,No
CUST02782,Female,18-24,Hyderabad,Referral,No
CUST02783,Male,25-30,Kolkata,Referral,No
CUST02784,Female,25-30,Hyderabad,Google Ad,Yes
CUST02785,Other,25-30,Ahmedabad,Organic Search,No
CUST02786,Male,31-35,Jaipur,Instagram Ad,No
CUST02787,Other,18-24,Hyderabad,Google Ad,No
CUST02788,Male,36-45,Kolkata,Instagram Ad,No
CUST02789,Other,25-30,Bangalore,Referral,No
CUST02790,Female,36-45,Mumbai,Organic Search,No
CUST02791,Female,18-24,Delhi,Referral,No
CUST02792,Other,25-30,Bangalore,Instagram Ad,Yes
CUST02793,Male,25-30,Mumbai,Referral,No
CUST02794,Male,36-45,Hyderabad,Influencer,No
CUST02795,Other,31-35,Lucknow,Organic Search,Yes
CUST02796,Other,31-35,Ahmedabad,Referral,No
CUST02797,Female,31-35,Lucknow,Instagram Ad,No
CUST02798,Female,25-30,Pune,Organic Search,Yes
CUST02799,Other,18-24,Pune,Instagram Ad,No
CUST02800,Other,36-45,Delhi,Google Ad,No
CUST02801,Male,18-24,Delhi,Organic Search,No
CUST02802,Male,36-45,Ahmedabad,Referral,Yes
CUST02803,Other,18-24,Delhi,Instagram Ad,No
CUST02804,Male,31-35,Mumbai,Referral,Yes
CUST02805,Female,25-30,Hyderabad,Google Ad,No
CUST02806,Male,18-24,Bangalore,Referral,No
CUST02807,Other,25-30,Bangalore,Organic Search,No
CUST02808,Female,18-24,Bangalore,Referral,No
CUST02809,Female,18-24,Pune,Instagram Ad,No
CUST02810,Female,25-30,Kolkata,Google Ad,No
CUST02811,Male,18-24,Kolkata,Instagram Ad,No
CUST02812,Male,18-24,Chennai,Google Ad,No
CUST02813,Female,25-30,Kolkata,Google Ad,No
CUST02814,Female,36-45,Ahmedabad,Instagram Ad,No
CUST02815,Male,18-24,Delhi,Influencer,No
CUST02816,Male,18-24,Delhi,Organic Search,No
CUST02817,Female,31-35,Ahmedabad,Organic Search,Yes
CUST02818,Male,36-45,Delhi,Instagram Ad,Yes
CUST02819,Male,25-30,Mumbai,Instagram Ad,No
CUST02820,Male,25-30,Pune,Referral,No
CUST02821,Male,18-24,Delhi,Influencer,Yes
CUST02822,Other,36-45,Mumbai,Influencer,No
CUST02823,Other,25-30,Hyderabad,Organic Search,No
CUST02824,Other,25-30,Hyderabad,Instagram Ad,Yes
CUST02825,Female,25-30,Mumbai,Organic Search,Yes
CUST02826,Male,25-30,Mumbai,Google Ad,Yes
CUST02827,Other,18-24,Mumbai,Influencer,Yes
CUST02828,Male,31-35,Mumbai,Instagram Ad,No
CUST02829,Other,25-30,Jaipur,Influencer,No
CUST02830,Female,31-35,Bangalore,Google Ad,No
CUST02831,Female,31-35,Pune,Instagram Ad,Yes
CUST02832,Other,36-45,Delhi,Google Ad,Yes
CUST02833,Female,36-45,Mumbai,Referral,Yes
CUST02834,Male,36-45,Hyderabad,Instagram Ad,No
CUST02835,Male,25-30,Mumbai,Referral,No
CUST02836,Female,25-30,Mumbai,Google Ad,No
CUST02837,Male,25-30,Jaipur,Influencer,Yes
CUST02838,Other,18-24,Kolkata,Google Ad,Yes
CUST02839,Other,18-24,Pune,Referral,Yes
CUST02840,Other,18-24,Ahmedabad,Referral,No
CUST02841,Male,31-35,Bangalore,Referral,No
CUST02842,Other,18-24,Hyderabad,Google Ad,No
CUST02843,Female,25-30,Ahmedabad,Influencer,Yes
CUST02844,Other,31-35,Bangalore,Influencer,No
CUST02845,Male,31-35,Bangalore,Instagram Ad,Yes
CUST02846,Male,25-30,Chennai,Organic Search,No
CUST02847,Other,25-30,Bangalore,Instagram Ad,No
CUST02848,Female,45+,Bangalore,Instagram Ad,Yes
CUST02849,Female,31-35,Pune,Referral,No
CUST02850,Female,31-35,Hyderabad,Instagram Ad,No
CUST02851,Male,18-24,Bangalore,Referral,No
CUST02852,Female,36-45,Pune,Instagram Ad,No
CUST02853,Male,25-30,Delhi,Instagram Ad,No
CUST02854,Other,18-24,Mumbai,Google Ad,No
CUST02855,Other,36-45,Delhi,Referral,No
CUST02856,Male,31-35,Delhi,Influencer,No
CUST02857,Male,36-45,Delhi,Instagram Ad,No
CUST02858,Other,18-24,Bangalore,Instagram Ad,No
CUST02859,Other,45+,Bangalore,Referral,No
CUST02860,Male,25-30,Ahmedabad,Referral,No
CUST02861,Other,25-30,Bangalore,Instagram Ad,No
CUST02862,Other,25-30,Kolkata,Influencer,No
CUST02863,Female,18-24,Kolkata,Instagram Ad,No
CUST02864,Female,18-24,Delhi,Influencer,Yes
CUST02865,Other,25-30,Delhi,Influencer,No
CUST02866,Other,18-24,Mumbai,Organic Search,No
CUST02867,Female,31-35,Mumbai,Instagram Ad,No
CUST02868,Other,18-24,Kolkata,Instagram Ad,Yes
CUST02869,Male,45+,Bangalore,Organic Search,Yes
CUST02870,Other,31-35,Hyderabad,Instagram Ad,No
CUST02871,Other,31-35,Delhi,Google Ad,No
CUST02872,Male,18-24,Bangalore,Instagram Ad,No
CUST02873,Female,31-35,Bangalore,Influencer,No
CUST02874,Other,25-30,Chennai,Google Ad,No
CUST02875,Female,18-24,Delhi,Instagram Ad,No
CUST02876,Female,25-30,Kolkata,Organic Search,No
CUST02877,Other,25-30,Kolkata,Referral,Yes
CUST02878,Other,25-30,Delhi,Instagram Ad,No
CUST02879,Female,36-45,Delhi,Organic Search,No
CUST02880,Other,25-30,Mumbai,Organic Search,No
CUST02881,Other,31-35,Mumbai,Instagram Ad,Yes
CUST02882,Female,25-30,Chennai,Instagram Ad,No
CUST02883,Female,25-30,Hyderabad,Influencer,Yes
CUST02884,Male,36-45,Mumbai,Google Ad,No
CUST02885,Other,36-45,Bangalore,Organic Search,No
CUST02886,Male,36-45,Mumbai,Referral,No
CUST02887,Female,25-30,Bangalore,Google Ad,No
CUST02888,Other,25-30,Jaipur,Instagram Ad,No
CUST02889,Female,31-35,Hyderabad,Organic Search,No
CUST02890,Other,36-45,Chennai,Instagram Ad,No
CUST02891,Other,25-30,Delhi,Referral,No
CUST02892,Male,31-35,Delhi,Instagram Ad,No
CUST02893,Female,18-24,Chennai,Instagram Ad,No
CUST02894,Other,18-24,Delhi,Referral,Yes
CUST02895,Male,31-35,Ahmedabad,Organic Search,No
CUST02896,Female,18-24,Delhi,Influencer,No
CUST02897,Male,31-35,Hyderabad,Google Ad,Yes
CUST02898,Female,31-35,Hyderabad,Google Ad,No
CUST02899,Other,25-30,Delhi,Referral,No
CUST02900,Male,25-30,Mumbai,Instagram Ad,No
CUST02901,Male,25-30,Kolkata,Influencer,No
CUST02902,Other,25-30,Chennai,Google Ad,Yes
CUST02903,Female,18-24,Delhi,Influencer,Yes
CUST02904,Other,18-24,Jaipur,Instagram Ad,No
CUST02905,Male,25-30,Mumbai,Influencer,Yes
CUST02906,Other,25-30,Delhi,Instagram Ad,Yes
CUST02907,Male,18-24,Mumbai,Referral,No
CUST02908,Other,25-30,Bangalore,Influencer,No
CUST02909,Female,31-35,Kolkata,Instagram Ad,No
CUST02910,Male,31-35,Pune,Google Ad,No
CUST02911,Male,45+,Chennai,Google Ad,No
CUST02912,Female,18-24,Mumbai,Google Ad,No
CUST02913,Other,18-24,Chennai,Google Ad,No
CUST02914,Female,18-24,Mumbai,Referral,No
CUST02915,Other,45+,Lucknow,Google Ad,No
CUST02916,Female,36-45,Lucknow,Organic Search,No
CUST02917,Female,31-35,Delhi,Organic Search,No
CUST02918,Male,31-35,Mumbai,Instagram Ad,Yes
CUST02919,Male,18-24,Ahmedabad,Instagram Ad,Yes
CUST02920,Other,25-30,Pune,Google Ad,Yes
CUST02921,Female,18-24,Delhi,Google Ad,No
CUST02922,Other,36-45,Bangalore,Instagram Ad,No
CUST02923,Female,25-30,Pune,Instagram Ad,No
CUST02924,Female,31-35,Ahmedabad,Instagram Ad,No
CUST02925,Male,25-30,Ahmedabad,Influencer,Yes
CUST02926,Female,18-24,Bangalore,Instagram Ad,No
CUST02927,Male,18-24,Pune,Influencer,No
CUST02928,Male,25-30,Pune,Referral,Yes
CUST02929,Female,31-35,Bangalore,Instagram Ad,No
CUST02930,Female,18-24,Hyderabad,Instagram Ad,No
CUST02931,Other,18-24,Kolkata,Google Ad,No
CUST02932,Other,25-30,Bangalore,Instagram Ad,No
CUST02933,Other,18-24,Mumbai,Organic Search,Yes
CUST02934,Male,25-30,Bangalore,Google Ad,No
CUST02935,Male,31-35,Pune,Organic Search,No
CUST02936,Male,25-30,Bangalore,Instagram Ad,No
CUST02937,Male,31-35,Mumbai,Instagram Ad,Yes
CUST02938,Male,18-24,Mumbai,Google Ad,No
CUST02939,Male,31-35,Mumbai,Google Ad,No
CUST02940,Female,31-35,Kolkata,Influencer,No
CUST02941,Other,31-35,Mumbai,Google Ad,Yes
CUST02942,Other,25-30,Pune,Instagram Ad,Yes
CUST02943,Other,18-24,Mumbai,Instagram Ad,Yes
CUST02944,Female,18-24,Delhi,Influencer,No
CUST02945,Other,18-24,Bangalore,Referral,No
CUST02946,Male,25-30,Pune,Organic Search,No
CUST02947,Female,31-35,Kolkata,Referral,No
CUST02948,Female,25-30,Pune,Referral,Yes
CUST02949,Other,45+,Mumbai,Google Ad,No
CUST02950,Male,18-24,Bangalore,Instagram Ad,No
CUST02951,Other,18-24,Delhi,Google Ad,No
CUST02952,Female,45+,Mumbai,Organic Search,Yes
CUST02953,Other,18-24,Mumbai,Influencer,No
CUST02954,Female,18-24,Mumbai,Instagram Ad,No
CUST02955,Female,25-30,Delhi,Referral,No
CUST02956,Female,36-45,Pune,Google Ad,No
CUST02957,Male,31-35,Delhi,Instagram Ad,No
CUST02958,Male,18-24,Mumbai,Google Ad,No
CUST02959,Other,31-35,Ahmedabad,Google Ad,Yes
CUST02960,Other,25-30,Chennai,Instagram Ad,Yes
CUST02961,Other,18-24,Pune,Referral,No
CUST02962,Male,45+,Mumbai,Influencer,No
CUST02963,Other,25-30,Lucknow,Instagram Ad,No
CUST02964,Male,36-45,Chennai,Google Ad,Yes
CUST02965,Female,25-30,Delhi,Referral,No
CUST02966,Female,36-45,Mumbai,Referral,No
CUST02967,Male,31-35,Mumbai,Instagram Ad,Yes
CUST02968,Male,31-35,Pune,Influencer,No
CUST02969,Female,25-30,Pune,Referral,No
CUST02970,Male,31-35,Bangalore,Organic Search,No
CUST02971,Female,25-30,Mumbai,Instagram Ad,Yes
CUST02972,Other,31-35,Mumbai,Instagram Ad,No
CUST02973,Female,25-30,Delhi,Organic Search,Yes
CUST02974,Female,18-24,Bangalore,Instagram Ad,No
CUST02975,Other,18-24,Ahmedabad,Organic Search,Yes
CUST02976,Male,18-24,Lucknow,Organic Search,No
CUST02977,Other,31-35,Chennai,Referral,No
CUST02978,Female,25-30,Mumbai,Influencer,No
CUST02979,Female,18-24,Ahmedabad,Influencer,No
CUST02980,Female,36-45,Lucknow,Instagram Ad,No
CUST02981,Female,36-45,Delhi,Instagram Ad,No
CUST02982,Female,25-30,Kolkata,Instagram Ad,Yes
CUST02983,Other,25-30,Delhi,Organic Search,No
CUST02984,Female,18-24,Mumbai,Google Ad,Yes
CUST02985,Male,31-35,Bangalore,Instagram Ad,No
CUST02986,Other,18-24,Mumbai,Instagram Ad,No
CUST02987,Other,36-45,Chennai,Instagram Ad,No
CUST02988,Other,25-30,Hyderabad,Influencer,Yes
CUST02989,Female,18-24,Hyderabad,Referral,No
CUST02990,Female,31-35,Jaipur,Google Ad,No
CUST02991,Other,45+,Kolkata,Instagram Ad,Yes
CUST02992,Female,25-30,Bangalore,Referral,Yes
CUST02993,Male,18-24,Chennai,Instagram Ad,No
CUST02994,Male,25-30,Pune,Instagram Ad,No
CUST02995,Female,25-30,Ahmedabad,Google Ad,No
CUST02996,Other,18-24,Mumbai,Google Ad,Yes
CUST02997,Female,25-30,Pune,Instagram Ad,Yes
CUST02998,Female,31-35,Jaipur,Instagram Ad,Yes
CUST02999,Female,45+,Mumbai,Influencer,Yes
CUST03000,Other,36-45,Delhi,Influencer,No
