order_id,customer_id,city,gender,age_group,channel,is_subscriber,order_date,product_name,category,unit_price,quantity,revenue,discount_pct,returned,order_month,cohort_month,cohort_index
ORD001181,CUST02809,Pune,Female,18-24,Instagram Ad,No,2023-07-20,Dog Food - Chicken 1kg,Pet Care,599,1,599,0,No,2023-07,2023-06,1
ORD006135,CUST01315,Bangalore,Other,18-24,Google Ad,No,2023-07-20,Protein Bar - Peanut Butter,Nutrition,180,1,180,0,No,2023-07,2023-05,2
ORD002485,CUST02822,Mumbai,Other,36-45,Influencer,No,2023-07-20,Vitamin C Serum,Skincare,599,3,1797,10,No,2023-07,2023-01,6
ORD007178,CUST01612,Bangalore,Other,25-30,Influencer,No,2023-07-21,Cat Treats - Tuna,Pet Care,249,1,249,5,No,2023-07,2023-07,0
ORD000311,CUST01441,Ahmedabad,Female,31-35,Influencer,Yes,2023-07-21,Face Wash - Charcoal,Skincare,299,1,299,0,No,2023-07,2023-07,0
ORD005902,CUST01197,Delhi,Other,25-30,Referral,No,2023-07-21,Protein Bar - Coffee,Nutrition,180,1,180,0,No,2023-07,2023-01,6
ORD007213,CUST02448,Mumbai,Female,25-30,Instagram Ad,No,2023-07-21,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No,2023-07,2023-06,1
ORD004256,CUST01089,Jaipur,Other,25-30,Google Ad,No,2023-07-21,Face Wash - Charcoal,Skincare,299,2,598,5,No,2023-07,2023-01,6
ORD005675,CUST00880,Delhi,Male,18-24,Instagram Ad,Yes,2023-07-21,Peanut Butter - Crunchy,Nutrition,349,2,698,0,No,2023-07,2023-07,0
ORD003118,CUST00988,Delhi,Male,18-24,Instagram Ad,No,2023-07-21,Protein Bar - Peanut Butter,Nutrition,180,1,180,0,No,2023-07,2023-01,6
ORD002419,CUST00886,Chennai,Male,18-24,Instagram Ad,No,2023-07-22,Face Wash - Charcoal,Skincare,299,2,598,15,No,2023-07,2023-07,0
ORD000643,CUST01427,Delhi,Female,36-45,Influencer,Yes,2023-07-22,Protein Bar - Coffee,Nutrition,180,1,180,10,No,2023-07,2023-07,0
ORD006339,CUST01537,Mumbai,Female,31-35,Google Ad,No,2023-07-22,Cat Treats - Tuna,Pet Care,249,2,498,0,No,2023-07,2023-07,0
ORD007505,CUST00153,Hyderabad,Male,25-30,Instagram Ad,No,2023-07-22,Sanitary Pads - Heavy Flow,Wellness,249,1,249,15,No,2023-07,2023-03,4
ORD007216,CUST00630,Bangalore,Other,18-24,Organic Search,No,2023-07-22,Vitamin C Serum,Skincare,599,3,1797,15,No,2023-07,2023-03,4
ORD004171,CUST02401,Chennai,Female,18-24,Instagram Ad,Yes,2023-07-22,Peanut Butter - Crunchy,Nutrition,349,3,1047,5,No,2023-07,2023-07,0
ORD001384,CUST01631,Mumbai,Female,18-24,Referral,Yes,2023-07-22,Protein Bar - Dark Chocolate,Nutrition,180,2,360,0,No,2023-07,2023-07,0
ORD006598,CUST01452,Mumbai,Female,25-30,Instagram Ad,No,2023-07-22,Protein Bar - Coffee,Nutrition,180,2,360,5,No,2023-07,2023-01,6
ORD007862,CUST02397,Chennai,Female,36-45,Instagram Ad,No,2023-07-22,Sanitary Pads - Heavy Flow,Wellness,249,3,747,0,No,2023-07,2023-03,4
ORD003792,CUST02930,Hyderabad,Female,18-24,Instagram Ad,No,2023-07-22,Moisturiser SPF 50,Skincare,499,1,499,0,No,2023-07,2023-02,5
ORD007405,CUST00866,Mumbai,Male,18-24,Organic Search,No,2023-07-23,Moisturiser SPF 50,Skincare,499,1,499,0,No,2023-07,2023-07,0
ORD002108,CUST00022,Delhi,Other,25-30,Organic Search,No,2023-07-23,Protein Bar - Coffee,Nutrition,180,1,180,5,No,2023-07,2023-07,0
ORD006840,CUST01186,Mumbai,Male,31-35,Instagram Ad,No,2023-07-23,Shampoo - Anti Dandruff,Haircare,349,1,349,5,No,2023-07,2023-07,0
ORD006510,CUST02855,Delhi,Other,36-45,Referral,No,2023-07-23,Shampoo - Anti Dandruff,Haircare,349,1,349,5,No,2023-07,2023-03,4
ORD001066,CUST00282,Bangalore,Other,31-35,Instagram Ad,No,2023-07-23,Vitamin C Serum,Skincare,599,2,1198,0,No,2023-07,2023-01,6
ORD004994,CUST00541,Pune,Other,31-35,Google Ad,No,2023-07-23,Sanitary Pads - Regular,Wellness,199,1,199,0,No,2023-07,2023-03,4
ORD005455,CUST00866,Mumbai,Male,18-24,Organic Search,No,2023-07-23,Protein Bar - Coffee,Nutrition,180,2,360,0,No,2023-07,2023-07,0
ORD005000,CUST02912,Mumbai,Female,18-24,Google Ad,No,2023-07-23,Cat Treats - Tuna,Pet Care,249,1,249,0,No,2023-07,2023-07,0
ORD001727,CUST02076,Delhi,Other,31-35,Organic Search,Yes,2023-07-23,Dog Food - Chicken 1kg,Pet Care,599,1,599,15,No,2023-07,2023-01,6
ORD005028,CUST02919,Ahmedabad,Male,18-24,Instagram Ad,Yes,2023-07-23,Moisturiser SPF 50,Skincare,499,2,998,0,No,2023-07,2023-07,0
ORD004315,CUST00206,Mumbai,Other,31-35,Instagram Ad,No,2023-07-23,Protein Bar - Coffee,Nutrition,180,1,180,10,No,2023-07,2023-07,0
ORD007334,CUST00167,Mumbai,Male,18-24,Instagram Ad,Yes,2023-07-23,Face Wash - Charcoal,Skincare,299,1,299,0,No,2023-07,2023-07,0
ORD000226,CUST01295,Mumbai,Female,36-45,Google Ad,No,2023-07-24,Dog Food - Chicken 1kg,Pet Care,599,1,599,5,No,2023-07,2023-07,0
ORD005917,CUST00103,Mumbai,Other,36-45,Instagram Ad,No,2023-07-24,Sanitary Pads - Heavy Flow,Wellness,249,1,249,10,No,2023-07,2023-05,2
ORD002069,CUST00271,Mumbai,Female,31-35,Google Ad,No,2023-07-24,Peanut Butter - Crunchy,Nutrition,349,1,349,15,No,2023-07,2023-07,0
ORD001654,CUST02237,Kolkata,Other,25-30,Referral,No,2023-07-24,Sanitary Pads - Regular,Wellness,199,3,597,0,No,2023-07,2023-07,0
ORD006060,CUST00549,Pune,Other,31-35,Instagram Ad,No,2023-07-24,Shampoo - Anti Dandruff,Haircare,349,1,349,0,No,2023-07,2023-03,4
ORD007293,CUST01726,Mumbai,Female,18-24,Instagram Ad,No,2023-07-24,Shampoo - Anti Dandruff,Haircare,349,2,698,10,No,2023-07,2023-07,0
ORD006628,CUST01026,Bangalore,Female,31-35,Google Ad,Yes,2023-07-24,Peanut Butter - Crunchy,Nutrition,349,2,698,0,No,2023-07,2023-02,5
ORD004417,CUST00260,Hyderabad,Female,25-30,Instagram Ad,No,2023-07-24,Peanut Butter - Crunchy,Nutrition,349,1,349,5,No,2023-07,2023-07,0
ORD007318,CUST01301,Lucknow,Male,25-30,Organic Search,No,2023-07-24,Dog Food - Chicken 1kg,Pet Care,599,2,1198,15,No,2023-07,2023-02,5
ORD003420,CUST00696,Kolkata,Female,18-24,Influencer,No,2023-07-24,Moisturiser SPF 50,Skincare,499,1,499,10,No,2023-07,2023-07,0
ORD007085,CUST01417,Chennai,Female,31-35,Organic Search,No,2023-07-24,Sanitary Pads - Regular,Wellness,199,2,398,0,No,2023-07,2023-07,0
ORD001067,CUST01437,Hyderabad,Other,18-24,Organic Search,No,2023-07-24,Dog Food - Chicken 1kg,Pet Care,599,2,1198,10,No,2023-07,2023-07,0
ORD003129,CUST00869,Hyderabad,Male,31-35,Referral,No,2023-07-24,Dog Food - Chicken 1kg,Pet Care,599,1,599,0,No,2023-07,2023-02,5
ORD006850,CUST01707,Chennai,Female,18-24,Instagram Ad,Yes,2023-07-25,Protein Bar - Coffee,Nutrition,180,1,180,15,No,2023-07,2023-07,0
ORD002092,CUST01129,Pune,Other,18-24,Google Ad,No,2023-07-25,Muesli - No Added Sugar,Nutrition,299,2,598,0,No,2023-07,2023-07,0
ORD007963,CUST01688,Bangalore,Other,45+,Instagram Ad,No,2023-07-25,Vitamin C Serum,Skincare,599,1,599,5,No,2023-07,2023-07,0
ORD002388,CUST01295,Mumbai,Female,36-45,Google Ad,No,2023-07-25,Face Wash - Charcoal,Skincare,299,2,598,5,No,2023-07,2023-07,0
ORD004603,CUST01620,Mumbai,Male,25-30,Google Ad,Yes,2023-07-25,Protein Bar - Coffee,Nutrition,180,2,360,0,No,2023-07,2023-07,0
ORD001606,CUST01975,Bangalore,Male,31-35,Instagram Ad,No,2023-07-25,Dog Food - Chicken 1kg,Pet Care,599,1,599,0,No,2023-07,2023-07,0
ORD000994,CUST02263,Bangalore,Other,45+,Referral,No,2023-07-25,Protein Bar - Coffee,Nutrition,180,2,360,0,No,2023-07,2023-07,0
ORD007941,CUST02784,Hyderabad,Female,25-30,Google Ad,Yes,2023-07-25,Vitamin C Serum,Skincare,599,3,1797,0,No,2023-07,2023-03,4
ORD005991,CUST00207,Ahmedabad,Male,25-30,Instagram Ad,No,2023-07-25,Shampoo - Anti Dandruff,Haircare,349,3,1047,0,No,2023-07,2023-07,0
ORD004139,CUST01167,Hyderabad,Female,36-45,Instagram Ad,No,2023-07-25,Peanut Butter - Crunchy,Nutrition,349,2,698,15,No,2023-07,2023-07,0
ORD007859,CUST01288,Mumbai,Other,31-35,Instagram Ad,Yes,2023-07-25,Cat Treats - Tuna,Pet Care,249,1,249,0,No,2023-07,2023-07,0
ORD004255,CUST02186,Bangalore,Female,25-30,Google Ad,Yes,2023-07-25,Shampoo - Anti Dandruff,Haircare,349,1,349,0,No,2023-07,2023-03,4
ORD006064,CUST02240,Kolkata,Other,31-35,Organic Search,No,2023-07-26,Peanut Butter - Crunchy,Nutrition,349,1,349,10,No,2023-07,2023-07,0
ORD002318,CUST00723,Kolkata,Male,31-35,Instagram Ad,No,2023-07-26,Cat Treats - Tuna,Pet Care,249,2,498,15,No,2023-07,2023-07,0
ORD004415,CUST00648,Hyderabad,Male,18-24,Referral,No,2023-07-26,Sanitary Pads - Heavy Flow,Wellness,249,1,249,0,No,2023-07,2023-05,2
ORD004475,CUST02930,Hyderabad,Female,18-24,Instagram Ad,No,2023-07-26,Muesli - No Added Sugar,Nutrition,299,3,897,0,No,2023-07,2023-02,5
ORD004140,CUST01162,Hyderabad,Female,31-35,Organic Search,No,2023-07-26,Cat Treats - Tuna,Pet Care,249,2,498,0,No,2023-07,2023-05,2
ORD003664,CUST01316,Chennai,Other,18-24,Google Ad,Yes,2023-07-26,Peanut Butter - Crunchy,Nutrition,349,1,349,0,No,2023-07,2023-01,6
ORD003341,CUST01273,Mumbai,Other,25-30,Instagram Ad,Yes,2023-07-26,Protein Bar - Peanut Butter,Nutrition,180,3,540,0,No,2023-07,2023-03,4
ORD002363,CUST01163,Mumbai,Other,36-45,Instagram Ad,No,2023-07-26,Sanitary Pads - Heavy Flow,Wellness,249,1,249,5,No,2023-07,2023-05,2
ORD005087,CUST00161,Delhi,Other,18-24,Instagram Ad,No,2023-07-26,Sanitary Pads - Heavy Flow,Wellness,249,1,249,10,No,2023-07,2023-05,2
ORD001069,CUST01471,Pune,Male,18-24,Google Ad,No,2023-07-26,Shampoo - Anti Dandruff,Haircare,349,1,349,5,No,2023-07,2023-07,0
ORD005759,CUST02585,Bangalore,Other,18-24,Google Ad,No,2023-07-27,Shampoo - Anti Dandruff,Haircare,349,1,349,15,No,2023-07,2023-05,2
ORD000614,CUST00437,Bangalore,Male,25-30,Instagram Ad,No,2023-07-27,Protein Bar - Dark Chocolate,Nutrition,180,2,360,10,No,2023-07,2023-07,0
ORD003937,CUST01704,Chennai,Female,18-24,Google Ad,Yes,2023-07-27,Protein Bar - Peanut Butter,Nutrition,180,1,180,5,No,2023-07,2023-07,0
ORD002140,CUST01334,Delhi,Female,18-24,Influencer,No,2023-07-27,Cat Treats - Tuna,Pet Care,249,1,249,10,No,2023-07,2023-04,3
ORD002697,CUST00211,Hyderabad,Female,18-24,Instagram Ad,No,2023-07-27,Cat Treats - Tuna,Pet Care,249,2,498,0,No,2023-07,2023-07,0
ORD006544,CUST01515,Bangalore,Female,25-30,Referral,No,2023-07-27,Vitamin C Serum,Skincare,599,2,1198,0,No,2023-07,2023-07,0
ORD007183,CUST01727,Mumbai,Other,18-24,Instagram Ad,No,2023-07-27,Peanut Butter - Crunchy,Nutrition,349,1,349,15,No,2023-07,2023-07,0
ORD002741,CUST02204,Delhi,Female,36-45,Organic Search,No,2023-07-27,Sanitary Pads - Heavy Flow,Wellness,249,1,249,0,No,2023-07,2023-07,0
ORD007560,CUST02246,Pune,Male,31-35,Organic Search,No,2023-07-27,Moisturiser SPF 50,Skincare,499,1,499,0,No,2023-07,2023-02,5
ORD002827,CUST01631,Mumbai,Female,18-24,Referral,Yes,2023-07-27,Muesli - No Added Sugar,Nutrition,299,3,897,0,No,2023-07,2023-07,0
ORD002244,CUST02863,Kolkata,Female,18-24,Instagram Ad,No,2023-07-27,Protein Bar - Coffee,Nutrition,180,1,180,0,No,2023-07,2023-07,0
ORD001512,CUST00114,Ahmedabad,Female,25-30,Instagram Ad,No,2023-07-27,Protein Bar - Peanut Butter,Nutrition,180,2,360,10,No,2023-07,2023-07,0
ORD006646,CUST02353,Bangalore,Female,18-24,Instagram Ad,No,2023-07-27,Cat Treats - Tuna,Pet Care,249,1,249,0,No,2023-07,2023-01,6
ORD006276,CUST01525,Kolkata,Other,18-24,Instagram Ad,No,2023-07-28,Peanut Butter - Crunchy,Nutrition,349,2,698,10,No,2023-07,2023-07,0
ORD003957,CUST00393,Bangalore,Female,31-35,Organic Search,Yes,2023-07-28,Shampoo - Anti Dandruff,Haircare,349,1,349,5,No,2023-07,2023-07,0
ORD005262,CUST02503,Chennai,Female,31-35,Referral,No,2023-07-28,Protein Bar - Peanut Butter,Nutrition,180,1,180,0,No,2023-07,2023-07,0
ORD005807,CUST01846,Mumbai,Female,25-30,Influencer,No,2023-07-28,Sanitary Pads - Heavy Flow,Wellness,249,2,498,5,No,2023-07,2023-04,3
ORD007895,CUST01874,Pune,Male,25-30,Referral,Yes,2023-07-28,Protein Bar - Dark Chocolate,Nutrition,180,1,180,5,No,2023-07,2023-07,0
ORD003328,CUST00338,Mumbai,Other,45+,Referral,No,2023-07-28,Cat Treats - Tuna,Pet Care,249,1,249,0,No,2023-07,2023-07,0
ORD003528,CUST02980,Lucknow,Female,36-45,Instagram Ad,No,2023-07-28,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No,2023-07,2023-07,0
ORD004861,CUST02053,Mumbai,Male,25-30,Instagram Ad,No,2023-07-28,Shampoo - Anti Dandruff,Haircare,349,2,698,10,No,2023-07,2023-07,0
ORD001556,CUST02285,Delhi,Female,31-35,Google Ad,No,2023-07-28,Moisturiser SPF 50,Skincare,499,1,499,0,No,2023-07,2023-06,1
ORD003456,CUST02744,Hyderabad,Male,18-24,Organic Search,No,2023-07-28,Sanitary Pads - Regular,Wellness,199,3,597,5,No,2023-07,2023-07,0
ORD004500,CUST02746,Pune,Female,31-35,Referral,No,2023-07-29,Protein Bar - Coffee,Nutrition,180,1,180,5,No,2023-07,2023-01,6
ORD007913,CUST01982,Delhi,Male,36-45,Referral,No,2023-07-29,Muesli - No Added Sugar,Nutrition,299,2,598,10,No,2023-07,2023-05,2
ORD005959,CUST02031,Pune,Male,25-30,Instagram Ad,No,2023-07-29,Sanitary Pads - Regular,Wellness,199,1,199,10,No,2023-07,2023-07,0
ORD002897,CUST00779,Mumbai,Male,31-35,Instagram Ad,No,2023-07-29,Sanitary Pads - Regular,Wellness,199,2,398,5,No,2023-07,2023-04,3
ORD006114,CUST02932,Bangalore,Other,25-30,Instagram Ad,No,2023-07-29,Protein Bar - Coffee,Nutrition,180,1,180,5,No,2023-07,2023-03,4
ORD002179,CUST00187,Ahmedabad,Female,18-24,Google Ad,No,2023-07-29,Peanut Butter - Crunchy,Nutrition,349,1,349,0,No,2023-07,2023-01,6
ORD004503,CUST00195,Hyderabad,Male,18-24,Organic Search,No,2023-07-29,Shampoo - Anti Dandruff,Haircare,349,1,349,0,No,2023-07,2023-06,1
ORD004317,CUST01468,Pune,Other,31-35,Instagram Ad,Yes,2023-07-30,Muesli - No Added Sugar,Nutrition,299,2,598,0,No,2023-07,2023-07,0
ORD005741,CUST02557,Bangalore,Female,18-24,Organic Search,No,2023-07-30,Cat Treats - Tuna,Pet Care,249,1,249,0,No,2023-07,2023-07,0
ORD002373,CUST01856,Hyderabad,Other,18-24,Google Ad,No,2023-07-30,Protein Bar - Coffee,Nutrition,180,1,180,5,No,2023-07,2023-03,4
ORD003128,CUST02750,Hyderabad,Female,36-45,Instagram Ad,No,2023-07-30,Dog Food - Chicken 1kg,Pet Care,599,2,1198,5,No,2023-07,2023-07,0
ORD001325,CUST02506,Mumbai,Female,18-24,Influencer,Yes,2023-07-30,Protein Bar - Dark Chocolate,Nutrition,180,2,360,15,No,2023-07,2023-07,0
ORD000592,CUST02606,Bangalore,Female,18-24,Organic Search,No,2023-07-30,Protein Bar - Dark Chocolate,Nutrition,180,1,180,15,No,2023-07,2023-07,0
ORD000482,CUST00639,Jaipur,Male,31-35,Instagram Ad,No,2023-07-30,Muesli - No Added Sugar,Nutrition,299,2,598,5,No,2023-07,2023-03,4
ORD003740,CUST01779,Mumbai,Other,25-30,Google Ad,No,2023-07-30,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No,2023-07,2023-07,0
ORD001546,CUST00887,Mumbai,Male,36-45,Instagram Ad,No,2023-07-30,Cat Treats - Tuna,Pet Care,249,1,249,0,No,2023-07,2023-03,4
ORD003909,CUST00438,Mumbai,Male,31-35,Google Ad,Yes,2023-07-30,Sanitary Pads - Heavy Flow,Wellness,249,1,249,0,No,2023-07,2023-02,5
ORD005632,CUST01257,Bangalore,Female,36-45,Instagram Ad,Yes,2023-07-30,Sanitary Pads - Heavy Flow,Wellness,249,3,747,5,No,2023-07,2023-06,1
ORD000787,CUST00509,Lucknow,Male,25-30,Organic Search,No,2023-07-30,Face Wash - Charcoal,Skincare,299,2,598,10,No,2023-07,2023-06,1
ORD003279,CUST01255,Delhi,Male,18-24,Google Ad,No,2023-07-30,Cat Treats - Tuna,Pet Care,249,1,249,0,No,2023-07,2023-01,6
ORD006170,CUST01641,Delhi,Other,18-24,Instagram Ad,No,2023-07-30,Shampoo - Anti Dandruff,Haircare,349,3,1047,0,No,2023-07,2023-06,1
ORD006203,CUST00240,Mumbai,Other,25-30,Instagram Ad,No,2023-07-30,Peanut Butter - Crunchy,Nutrition,349,1,349,0,No,2023-07,2023-07,0
ORD000380,CUST01343,Mumbai,Male,31-35,Google Ad,No,2023-07-31,Protein Bar - Coffee,Nutrition,180,1,180,0,No,2023-07,2023-07,0
ORD000278,CUST02648,Mumbai,Other,31-35,Referral,No,2023-07-31,Sanitary Pads - Heavy Flow,Wellness,249,2,498,0,No,2023-07,2023-07,0
ORD007896,CUST00134,Bangalore,Male,45+,Referral,No,2023-07-31,Vitamin C Serum,Skincare,599,1,599,5,No,2023-07,2023-01,6
ORD005113,CUST00909,Delhi,Female,25-30,Instagram Ad,No,2023-07-31,Muesli - No Added Sugar,Nutrition,299,1,299,5,No,2023-07,2023-02,5
ORD004329,CUST01473,Bangalore,Other,31-35,Organic Search,No,2023-07-31,Moisturiser SPF 50,Skincare,499,1,499,5,No,2023-07,2023-04,3
ORD000803,CUST01939,Bangalore,Male,18-24,Instagram Ad,No,2023-07-31,Protein Bar - Peanut Butter,Nutrition,180,1,180,5,No,2023-07,2023-05,2
ORD002137,CUST01985,Pune,Female,25-30,Google Ad,No,2023-07-31,Protein Bar - Coffee,Nutrition,180,2,360,15,No,2023-07,2023-06,1
ORD007088,CUST02624,Mumbai,Female,18-24,Organic Search,Yes,2023-07-31,Protein Bar - Peanut Butter,Nutrition,180,2,360,0,No,2023-07,2023-01,6
ORD001656,CUST00477,Mumbai,Female,31-35,Influencer,No,2023-07-31,Muesli - No Added Sugar,Nutrition,299,1,299,0,No,2023-07,2023-04,3
ORD001447,CUST01400,Hyderabad,Female,25-30,Organic Search,No,2023-07-31,Cat Treats - Tuna,Pet Care,249,2,498,10,No,2023-07,2023-07,0
ORD006400,CUST02357,Chennai,Other,36-45,Instagram Ad,No,2023-07-31,Protein Bar - Dark Chocolate,Nutrition,180,3,540,0,No,2023-07,2023-02,5
ORD001160,CUST00133,Kolkata,Other,18-24,Referral,No,2023-07-31,Shampoo - Anti Dandruff,Haircare,349,2,698,0,No,2023-07,2023-07,0
ORD003460,CUST02766,Mumbai,Male,31-35,Referral,No,2023-07-31,Moisturiser SPF 50,Skincare,499,2,998,5,No,2023-07,2023-07,0
ORD005587,CUST01484,Lucknow,Female,18-24,Google Ad,No,2023-08-01,Face Wash - Charcoal,Skincare,299,3,897,0,No,2023-08,2023-08,0
ORD002311,CUST02935,Pune,Male,31-35,Organic Search,No,2023-08-01,Sanitary Pads - Regular,Wellness,199,2,398,0,No,2023-08,2023-08,0
ORD000139,CUST00856,Pune,Other,31-35,Referral,Yes,2023-08-01,Protein Bar - Peanut Butter,Nutrition,180,1,180,0,No,2023-08,2023-08,0
ORD004816,CUST01991,Delhi,Other,36-45,Instagram Ad,No,2023-08-01,Protein Bar - Dark Chocolate,Nutrition,180,2,360,0,No,2023-08,2023-03,5
ORD003022,CUST01464,Kolkata,Male,36-45,Google Ad,No,2023-08-01,Protein Bar - Coffee,Nutrition,180,1,180,10,No,2023-08,2023-04,4
ORD000621,CUST01422,Chennai,Male,18-24,Google Ad,No,2023-08-01,Face Wash - Charcoal,Skincare,299,1,299,0,No,2023-08,2023-08,0
ORD007020,CUST02246,Pune,Male,31-35,Organic Search,No,2023-08-01,Protein Bar - Dark Chocolate,Nutrition,180,1,180,10,No,2023-08,2023-02,6
ORD002884,CUST00778,Pune,Female,25-30,Organic Search,Yes,2023-08-01,Sanitary Pads - Heavy Flow,Wellness,249,3,747,10,No,2023-08,2023-08,0
ORD003704,CUST01994,Ahmedabad,Female,18-24,Google Ad,Yes,2023-08-01,Dog Food - Chicken 1kg,Pet Care,599,2,1198,5,No,2023-08,2023-01,7
ORD006080,CUST00363,Hyderabad,Other,36-45,Google Ad,No,2023-08-01,Peanut Butter - Crunchy,Nutrition,349,1,349,5,No,2023-08,2023-08,0
ORD000044,CUST00942,Delhi,Female,25-30,Organic Search,No,2023-08-02,Vitamin C Serum,Skincare,599,1,599,10,No,2023-08,2023-08,0
ORD002788,CUST02747,Mumbai,Female,25-30,Instagram Ad,Yes,2023-08-02,Cat Treats - Tuna,Pet Care,249,1,249,15,No,2023-08,2023-01,7
ORD007402,CUST02748,Hyderabad,Other,36-45,Organic Search,No,2023-08-02,Vitamin C Serum,Skincare,599,1,599,0,No,2023-08,2023-04,4
ORD001943,CUST02187,Bangalore,Female,25-30,Instagram Ad,Yes,2023-08-02,Protein Bar - Peanut Butter,Nutrition,180,2,360,0,No,2023-08,2023-01,7
ORD005749,CUST00953,Mumbai,Female,18-24,Organic Search,No,2023-08-02,Face Wash - Charcoal,Skincare,299,1,299,0,No,2023-08,2023-08,0
ORD007570,CUST01987,Mumbai,Female,25-30,Organic Search,No,2023-08-02,Muesli - No Added Sugar,Nutrition,299,1,299,0,No,2023-08,2023-05,3
ORD007394,CUST00712,Delhi,Female,25-30,Referral,No,2023-08-02,Cat Treats - Tuna,Pet Care,249,1,249,0,No,2023-08,2023-08,0
ORD007287,CUST02378,Mumbai,Female,25-30,Google Ad,No,2023-08-02,Peanut Butter - Crunchy,Nutrition,349,1,349,10,No,2023-08,2023-08,0
ORD002797,CUST01765,Delhi,Male,31-35,Influencer,No,2023-08-03,Muesli - No Added Sugar,Nutrition,299,1,299,10,No,2023-08,2023-08,0
ORD002079,CUST01214,Delhi,Male,31-35,Organic Search,Yes,2023-08-03,Face Wash - Charcoal,Skincare,299,1,299,5,No,2023-08,2023-08,0
ORD002902,CUST00892,Hyderabad,Female,25-30,Organic Search,No,2023-08-03,Sanitary Pads - Regular,Wellness,199,1,199,0,No,2023-08,2023-06,2
ORD004282,CUST01340,Lucknow,Male,18-24,Referral,No,2023-08-03,Moisturiser SPF 50,Skincare,499,2,998,5,No,2023-08,2023-08,0
ORD001216,CUST01573,Bangalore,Male,45+,Instagram Ad,No,2023-08-03,Peanut Butter - Crunchy,Nutrition,349,1,349,0,No,2023-08,2023-08,0
ORD004025,CUST01531,Mumbai,Female,18-24,Instagram Ad,No,2023-08-03,Dog Food - Chicken 1kg,Pet Care,599,1,599,10,No,2023-08,2023-08,0
ORD003713,CUST01084,Pune,Other,25-30,Google Ad,Yes,2023-08-03,Peanut Butter - Crunchy,Nutrition,349,1,349,10,No,2023-08,2023-01,7
ORD007412,CUST02365,Kolkata,Female,25-30,Organic Search,No,2023-08-03,Sanitary Pads - Heavy Flow,Wellness,249,1,249,0,No,2023-08,2023-02,6
ORD004842,CUST00737,Mumbai,Female,31-35,Google Ad,No,2023-08-03,Shampoo - Anti Dandruff,Haircare,349,2,698,5,No,2023-08,2023-02,6
ORD007442,CUST00398,Hyderabad,Male,25-30,Organic Search,No,2023-08-03,Sanitary Pads - Heavy Flow,Wellness,249,1,249,5,No,2023-08,2023-08,0
ORD004586,CUST00617,Mumbai,Other,31-35,Google Ad,Yes,2023-08-03,Sanitary Pads - Regular,Wellness,199,1,199,0,No,2023-08,2023-08,0
ORD004273,CUST00471,Kolkata,Male,31-35,Organic Search,No,2023-08-03,Peanut Butter - Crunchy,Nutrition,349,2,698,0,No,2023-08,2023-08,0
ORD002387,CUST02682,Delhi,Other,31-35,Google Ad,No,2023-08-03,Cat Treats - Tuna,Pet Care,249,1,249,0,No,2023-08,2023-08,0
ORD000757,CUST00890,Bangalore,Male,18-24,Instagram Ad,No,2023-08-03,Muesli - No Added Sugar,Nutrition,299,2,598,5,No,2023-08,2023-08,0
ORD000231,CUST01376,Mumbai,Other,25-30,Instagram Ad,No,2023-08-03,Sanitary Pads - Regular,Wellness,199,1,199,0,No,2023-08,2023-08,0
ORD001369,CUST01104,Pune,Other,31-35,Google Ad,No,2023-08-04,Muesli - No Added Sugar,Nutrition,299,2,598,10,No,2023-08,2023-05,3
ORD006791,CUST00782,Pune,Female,31-35,Organic Search,Yes,2023-08-04,Dog Food - Chicken 1kg,Pet Care,599,3,1797,5,No,2023-08,2023-05,3
ORD006619,CUST00079,Jaipur,Other,18-24,Referral,No,2023-08-04,Vitamin C Serum,Skincare,599,2,1198,10,No,2023-08,2023-04,4
ORD002592,CUST02207,Delhi,Male,36-45,Organic Search,No,2023-08-04,Protein Bar - Coffee,Nutrition,180,1,180,0,No,2023-08,2023-08,0
ORD006386,CUST02545,Bangalore,Female,31-35,Organic Search,No,2023-08-04,Sanitary Pads - Regular,Wellness,199,1,199,10,No,2023-08,2023-02,6
ORD004735,CUST02519,Delhi,Female,31-35,Influencer,No,2023-08-04,Protein Bar - Coffee,Nutrition,180,2,360,5,No,2023-08,2023-08,0
ORD007260,CUST00635,Mumbai,Other,31-35,Referral,No,2023-08-04,Dog Food - Chicken 1kg,Pet Care,599,2,1198,5,No,2023-08,2023-02,6
ORD003399,CUST00015,Mumbai,Other,18-24,Instagram Ad,No,2023-08-04,Muesli - No Added Sugar,Nutrition,299,2,598,0,No,2023-08,2023-08,0
ORD004183,CUST00380,Ahmedabad,Male,31-35,Instagram Ad,No,2023-08-04,Face Wash - Charcoal,Skincare,299,2,598,5,No,2023-08,2023-08,0
ORD005592,CUST01353,Bangalore,Other,25-30,Organic Search,No,2023-08-04,Protein Bar - Dark Chocolate,Nutrition,180,2,360,5,No,2023-08,2023-08,0
ORD007957,CUST00611,Bangalore,Other,25-30,Referral,No,2023-08-04,Sanitary Pads - Heavy Flow,Wellness,249,2,498,5,No,2023-08,2023-08,0
ORD005330,CUST00670,Mumbai,Male,25-30,Instagram Ad,No,2023-08-05,Protein Bar - Dark Chocolate,Nutrition,180,2,360,0,No,2023-08,2023-08,0
